FHRSID,BusinessNameClean,BusinessName,FHRSIDRep,RepresentativeClass,BusinessType,PostCode,LocalAuthorityName,Address,BakeryRank,BakeryScore,StoreCount,LocationMatch,AIClass,AIReason,BatchID,Model,VerificationDateTime
1643310,home sweet home,Home Sweet Home,983436,UNCLEAR,Other catering premises,NW10 6HJ,Ealing,"Unit A 12, Alpha Beta Business Centre, 7 - 11 Minerva Road, Park Royal",3147,0.2094717872951543,2,UNCLEAR,UNCLEAR,"""Home Sweet Home"" at this address is listed as ""Other catering premises"" by FHRS, and a Facebook page indicates it's a ""Local business"" with no further details on its offerings. Another ""Home Sweet Home Cafe"" exists but it's unclear if it's the same business.",20260901_164604_49,gemini-2.5-flash,2026-09-01T16:53:09
1743213,magic sweetcorn,Magic Sweetcorn,1743212,NON_BAKERY,Other catering premises,E3 4,Tower Hamlets,,3177,0.2049473316489157,2,UNCLEAR,UNCLEAR,"The business ""Magic Sweetcorn"" with postcode E3 4 and local authority Tower Hamlets could not be definitively identified or its operating model established from the available evidence.",20260901_164604_50,gemini-2.5-flash,2026-09-01T16:53:16
1471683,getir uk limited,Getir UK Limited,1389457,NON_BAKERY,Retailers - other,WC1V 6DW,Camden,"3 Procter Street, London",3183,0.2045611545032173,9,YES,NON_BAKERY,INACTIVE: Getir UK Limited has ceased operations in the UK as of April 2024.,20260901_164604_50,gemini-2.5-flash,2026-09-01T16:53:16
1502829,getir uk limited,Getir Uk Limited,1389457,NON_BAKERY,Retailers - other,W1G 9HF,Westminster,"HARLEY STREET UNDERGROUND CAR PARK QUEEN ANNE MEWS, LONDON",3183,0.2045611545032173,9,YES,NON_BAKERY,INACTIVE: Getir UK Limited has ceased operations in the UK as of April 2024. This specific address is also identified as a car park.,20260901_164604_50,gemini-2.5-flash,2026-09-01T16:53:16
1578899,getir uk limited,Getir Uk Limited,1389457,NON_BAKERY,Retailers - other,W2 1BZ,Westminster,"DUDLEY HOUSE NORTH WHARF ROAD, LONDON",3183,0.2045611545032173,9,YES,NON_BAKERY,INACTIVE: Getir UK Limited has ceased operations in the UK as of April 2024.,20260901_164604_50,gemini-2.5-flash,2026-09-01T16:53:16
1581619,getir uk limited,Getir UK Limited,1389457,NON_BAKERY,Retailers - other,TW4 7EA,Hounslow,"Unit B06 National Works Trading Estate, Bath Road, Hounslow",3183,0.2045611545032173,9,YES,NON_BAKERY,INACTIVE: Getir UK Limited has ceased operations in the UK as of April 2024.,20260901_164604_50,gemini-2.5-flash,2026-09-01T16:53:16
1616570,getir uk limited,Getir UK Limited,1389457,NON_BAKERY,Retailers - other,NW5 3AN,Camden,"69 Holmes Road, London",3183,0.2045611545032173,9,YES,NON_BAKERY,INACTIVE: Getir UK Limited has ceased operations in the UK as of April 2024. This address is also associated with student accommodation.,20260901_164604_50,gemini-2.5-flash,2026-09-01T16:53:16
1616944,getir uk limited,Getir UK Limited,1389457,NON_BAKERY,Retailers - other,EC1R 3BT,Islington,"Getir UK Limited, Ground Floor Centre, 95 Farringdon Road, London",3183,0.2045611545032173,9,YES,NON_BAKERY,INACTIVE: Getir UK Limited has ceased operations in the UK as of April 2024.,20260901_164604_50,gemini-2.5-flash,2026-09-01T16:53:16
1624396,getir uk limited,Getir UK Limited,1389457,NON_BAKERY,Distributors/Transporters,W1T 3PZ,Westminster,"BASEMENT FLOOR FRONT AND GROUND FLOOR 67 WELLS STREET, LONDON",3183,0.2045611545032173,9,YES,NON_BAKERY,INACTIVE: Getir UK Limited has ceased operations in the UK as of April 2024.,20260901_164604_50,gemini-2.5-flash,2026-09-01T16:53:16
1643129,getir uk limited,Getir UK Limited,1389457,NON_BAKERY,Distributors/Transporters,W10 4RE,Westminster,"GROUND FLOOR 425 HARROW ROAD, LONDON",3183,0.2045611545032173,9,YES,NON_BAKERY,INACTIVE: Getir UK Limited has ceased operations in the UK as of April 2024.,20260901_164604_50,gemini-2.5-flash,2026-09-01T16:53:16
1556561,bread and oregano,Bread & Oregano,1270690,BAKERY_CAFE,Restaurant/Cafe/Canteen,E18 1JJ,Redbridge,"90 George Lane, South Woodford",3188,0.2037648139137071,3,YES,BAKERY_CAFE,"Bread & Oregano at 90 George Lane, South Woodford, operates as a cafe offering a substantial range of fresh pastries, artisan coffee, and Greek food, including gyros and pita bread.",20260901_164604_50,gemini-2.5-flash,2026-09-01T16:53:16
1937855,bread and oregano,Bread & Oregano,1270690,BAKERY_CAFE,Restaurant/Cafe/Canteen,E9 6AS,Hackney,"145 Homerton High Street London, Hackney, London",3188,0.2037648139137071,3,YES,BAKERY_CAFE,"Cafe with a menu that includes a substantial range of bakery items like pastries, cakes, and sourdough bread.",20260901_164604_51,gemini-2.5-flash,2026-09-01T16:53:23
1875159,funky sweet and savoury,Funky Sweet And Savoury,1809043,NON_BAKERY,Restaurant/Cafe/Canteen,E6 1AE,Newham,"Unit B, 34 Plashet Grove, East Ham, London",3204,0.2022277053190786,2,YES,NON_BAKERY,"Dessert shop specializing in waffles, crepes, churros, and milkshakes, which are single-product snack concepts.",20260901_164604_51,gemini-2.5-flash,2026-09-01T16:53:23
1779510,sweet and salt,Sweet & Salt,1717336,UNCLEAR,Takeaway/sandwich shop,SE26 5EN,Lewisham,"271 Sydenham Road, London",3212,0.2010932941268069,2,YES,NON_BAKERY,"Soul food restaurant with a menu primarily consisting of savory meals, with only incidental baked goods like patties and a single cake slice.",20260901_164604_51,gemini-2.5-flash,2026-09-01T16:53:23
1568506,floozie stuffed cookies,Floozie Stuffed Cookies,1450597,NON_BAKERY,Other catering premises,SW16 4RW,Croydon,"7 The Norbury Trading Estate, Craignish Avenue, Norbury, London",3218,0.2004081391248915,2,YES,NON_BAKERY,"Specializes in ""stuffed cookies,"" which falls under the single-product snack concept.",20260901_164604_51,gemini-2.5-flash,2026-09-01T16:53:23
1898875,crumble mania,Crumble Mania,1600716,NON_BAKERY,Restaurant/Cafe/Canteen,WC2H 7JX,Westminster,"20-21 LEICESTER SQUARE, LONDON",3227,0.1996697990031238,3,YES,NON_BAKERY,"Dessert bar specializing in crumbles, which is a single-product dessert concept.",20260901_164604_51,gemini-2.5-flash,2026-09-01T16:53:23
1904702,crumble mania,Crumble Mania,1600716,NON_BAKERY,Restaurant/Cafe/Canteen,SW8 1SP,Lambeth,"7 - 11 South Lambeth Place, London",3227,0.1996697990031238,3,YES,NON_BAKERY,"Dessert bar specializing in crumbles, which is a single-product dessert concept.",20260901_164604_51,gemini-2.5-flash,2026-09-01T16:53:23
1786991,dutch pancakes,Dutch Pancakes,1701238,NON_BAKERY,Takeaway/sandwich shop,E1,Tower Hamlets,"Upmarket, 83 Brick Lane, London",3244,0.1979096526022464,2,YES,NON_BAKERY,"Food stall specializing in Dutch mini pancakes, a single-product snack concept, located within a market.",20260901_164604_51,gemini-2.5-flash,2026-09-01T16:53:23
1905599,7th heaven,7th Heaven,1885841,NON_BAKERY,Restaurant/Cafe/Canteen,TW2 7LN,Richmond-Upon-Thames,"100 High Street, Whitton, Richmond Upon Thames",3257,0.1964412176592031,3,YES,BAKERY_CAFE,"Cafe offering a substantial range of cakes, pastries, cookies, and other baked goods alongside hot drinks and some savory items.",20260901_164604_51,gemini-2.5-flash,2026-09-01T16:53:23
1905688,7th heaven,7th Heaven,1885841,NON_BAKERY,Restaurant/Cafe/Canteen,E17 9AP,Waltham Forest,"403 Hoe Street, Walthamstow, London",3257,0.1964412176592031,3,YES,BAKERY_CAFE,"Cafe offering a substantial range of cakes, pastries, cookies, and other baked goods alongside hot drinks and some savory items.",20260901_164604_51,gemini-2.5-flash,2026-09-01T16:53:23
1704195,lowry and baker,Lowry&Baker,1003951,BAKERY_CAFE,Restaurant/Cafe/Canteen,W10 5SA,Kensington and Chelsea,"Ground Floor, 341 Portobello Road, LONDON",3278,0.1944816977965547,2,YES,BAKERY_CAFE,"Cafe known for homemade cakes, muffins, and cheesecakes, alongside an all-day brunch menu with artisan sourdough.",20260901_164604_51,gemini-2.5-flash,2026-09-01T16:53:23
1957947,cookie mookie,Cookie Mookie,1847832,NON_BAKERY,Retailers - other,E8 2AA,Hackney,"Unit 4 Linkings House 12 Andre Street London, Hackney, London",3284,0.1941705120168012,2,YES,NON_BAKERY,"Specialises in cookies, which falls under the single-product rule for non-bakery classification.",20260901_164604_52,gemini-2.5-flash,2026-09-01T16:53:30
491058,aldi stores ltd,Aldi Stores Ltd,491006,GROCER_BAKERY,Retailers - supermarkets/hypermarkets,TW3 3HY,Hounslow,"Aldi, Hospital Road, Hounslow",3377,0.1835958871280632,9,YES,GROCER_BAKERY,Supermarket with evidence of an in-store bakery.,20260901_164604_52,gemini-2.5-flash,2026-09-01T16:53:30
518714,aldi stores ltd,Aldi Stores Ltd,491006,GROCER_BAKERY,Retailers - supermarkets/hypermarkets,UB7 7QN,Hillingdon,"141-161 High Street, Yiewsley",3377,0.1835958871280632,9,YES,GROCER_BAKERY,Supermarket with evidence of an in-store bakery.,20260901_164604_52,gemini-2.5-flash,2026-09-01T16:53:30
939972,aldi stores ltd,Aldi Stores Ltd,491006,GROCER_BAKERY,Retailers - supermarkets/hypermarkets,HA5 1QH,Hillingdon,"Aldi Stores Ltd, 127-133 Field End Road, Eastcote",3377,0.1835958871280632,9,YES,GROCER_BAKERY,Supermarket with a verified in-store bakery.,20260901_164604_52,gemini-2.5-flash,2026-09-01T16:53:30
1090304,aldi stores ltd,Aldi Stores Ltd,491006,GROCER_BAKERY,Retailers - supermarkets/hypermarkets,EN4 8SL,Barnet,30 Brookhill Road Barnet,3377,0.1835958871280632,9,YES,GROCER_BAKERY,Supermarket with evidence of an in-store bakery.,20260901_164604_52,gemini-2.5-flash,2026-09-01T16:53:30
1406893,aldi stores ltd,Aldi Stores Ltd.,491006,GROCER_BAKERY,Retailers - supermarkets/hypermarkets,HA2 8EQ,Harrow,"330 332, Northolt Road",3377,0.1835958871280632,9,YES,GROCER_BAKERY,Supermarket with evidence of an in-store bakery.,20260901_164604_52,gemini-2.5-flash,2026-09-01T16:53:30
1527881,aldi stores ltd,ALDI STORES LTD,491006,GROCER_BAKERY,Retailers - supermarkets/hypermarkets,NW3 6LU,Camden,"255 Finchley Road, London",3377,0.1835958871280632,9,YES,GROCER_BAKERY,Supermarket with evidence of an in-store bakery.,20260901_164604_52,gemini-2.5-flash,2026-09-01T16:53:30
1600265,aldi stores ltd,Aldi Stores Ltd,491006,GROCER_BAKERY,Retailers - supermarkets/hypermarkets,SE26 4PR,Lewisham,"Unit 1 And 2, Bell Green Retail Park, Bell Green, London",3377,0.1835958871280632,9,YES,GROCER_BAKERY,Supermarket with evidence of an in-store bakery.,20260901_164604_52,gemini-2.5-flash,2026-09-01T16:53:30
1770017,aldi stores ltd,Aldi Stores Ltd,491006,GROCER_BAKERY,Retailers - supermarkets/hypermarkets,E6 6LH,Newham,"Unit 6, Beckton Triangle Retail Park, Claps Gate Lane, Beckton",3377,0.1835958871280632,9,YES,GROCER_BAKERY,Supermarket with evidence of an in-store bakery.,20260901_164604_52,gemini-2.5-flash,2026-09-01T16:53:30
1410118,getir uk ltd,Getir UK Ltd,1375905,NON_BAKERY,Other catering premises,E14 7BN,Tower Hamlets,"Getir UK Ltd  Unit 11 Thomas Road Industrial Estate, Thomas Road, London",3387,0.1827611303154863,3,YES,NON_BAKERY,"This is a distribution warehouse for an online delivery service, not a customer-facing retail bakery.",20260901_164604_52,gemini-2.5-flash,2026-09-01T16:53:30
1466589,getir uk ltd,Getir UK Ltd,1375905,NON_BAKERY,Retailers - other,TW13 7LW,Hounslow,"2 Feltham Business Complex, Browells Lane",3387,0.1827611303154863,3,YES,NON_BAKERY,"Getir is an ultra-fast grocery delivery service operating from dark stores, not a customer-facing bakery.",20260901_164604_53,gemini-2.5-flash,2026-09-01T16:53:40
1591282,laduree uk ltd,Laduree UK Ltd,1407952,CORE_BAKERY,Retailers - other,TW6 1QB,Hillingdon,"Airside Terminal 3, London Heathrow Airport, Hounslow",3420,0.1791282812605046,4,YES,CORE_BAKERY,Ladurée is a renowned patisserie specializing in macarons and pastries with a customer-facing retail location at Heathrow Terminal 3.,20260901_164604_53,gemini-2.5-flash,2026-09-01T16:53:40
1658911,laduree uk ltd,Laduree UK Ltd,1407952,CORE_BAKERY,Retailers - other,SW1X 7XL,Kensington and Chelsea,"Harrods, 87-135 Brompton Road, LONDON",3420,0.1791282812605046,4,YES,CORE_BAKERY,Ladurée is a renowned patisserie specializing in macarons and pastries with a customer-facing retail location within Harrods.,20260901_164604_53,gemini-2.5-flash,2026-09-01T16:53:40
1900387,laduree uk ltd,Laduree UK Ltd,1407952,CORE_BAKERY,Takeaway/sandwich shop,EC2M 2QS,City of London Corporation,"1 Broadgate, London",3420,0.1791282812605046,4,YES,BAKERY_CAFE,"Ladurée Broadgate is an elegant store and coffee destination serving macarons, exquisite pâtisserie, viennoiseries, and sweet treats, alongside specialty coffee.",20260901_164604_53,gemini-2.5-flash,2026-09-01T16:53:40
640324,madhubon sweet centre,Madhubon Sweet Centre,87052,NON_BAKERY,Retailers - other,E13 9DB,Newham,"484 Green Street, Upton Park, London",3450,0.1765356882381973,2,YES,UNCLEAR,"While named ""Sweet Centre,"" there is no affirmative evidence to determine if Madhubon Sweet Centre at this specific address operates as a bakery or primarily sells baked goods.",20260901_164604_53,gemini-2.5-flash,2026-09-01T16:53:40
1453362,edible london,Edible London,1346619,NON_BAKERY,Retailers - other,N15 4NE,Haringey,"20-22 Bernard Road, Tottenham, London",3453,0.1761056391353088,2,YES,NON_BAKERY,"Edible London is a non-profit organization focused on food poverty and waste, operating food hubs, not a bakery.",20260901_164604_53,gemini-2.5-flash,2026-09-01T16:53:40
874397,rococo chocolates,Rococo Chocolates,334579,NON_BAKERY,Retailers - other,W1U 4EP,Westminster,"3 MOXON STREET, LONDON",3477,0.1739015279175925,3,YES,NON_BAKERY,"Rococo Chocolates is a luxury British chocolatier specializing in handmade chocolates, not a bakery.",20260901_164604_53,gemini-2.5-flash,2026-09-01T16:53:40
1610581,rococo chocolates,Rococo Chocolates,334579,NON_BAKERY,Manufacturers/packers,NW10 6PW,Ealing,"Units 5 & 8, Powergate Business Park, Volt Avenue, Park Royal",3477,0.1739015279175925,3,YES,NON_BAKERY,"Rococo Chocolates at this address is a manufacturing/packing facility, not a customer-facing retail bakery.",20260901_164604_53,gemini-2.5-flash,2026-09-01T16:53:40
1636531,next retail limited,Next Retail Limited,1604843,NON_BAKERY,Retailers - other,BR1 1EZ,Bromley,"148 - 154 High Street, Bromley",3485,0.1731169902114205,2,YES,NON_BAKERY,"Next Retail Limited is a clothing, footwear, and home products retailer, not a bakery.",20260901_164604_53,gemini-2.5-flash,2026-09-01T16:53:40
1758308,tasty treats,Tasty Treats,1279477,NON_BAKERY,Takeaway/sandwich shop,EN3 6AB,Enfield,"191 Ordnance Road, ENFIELD",3487,0.1730406743468759,2,YES,NON_BAKERY,"Tasty Treats is a dessert shop primarily offering waffles, crepes, cookie dough, cakes, and milkshakes, which are single-product snack/dessert concepts, not a bakery.",20260901_164604_53,gemini-2.5-flash,2026-09-01T16:53:40
1136239,ca japanese pancakes,CA Japanese Pancakes,606555,NON_BAKERY,Restaurant/Cafe/Canteen,SW1V 1AA,Westminster,"324 VAUXHALL BRIDGE ROAD, LONDON",3541,0.1674930900416086,2,YES,NON_BAKERY,"Cafe specializing in Japanese soufflé pancakes, which are a single-product snack/dessert concept.",20260901_164604_54,gemini-2.5-flash,2026-09-01T16:53:49
1881053,paul smith ltd,Paul Smith Ltd,1877619,NON_BAKERY,Retailers - other,EC4M 9EE,City of London Corporation,"Retail Unit, 2 Bow Lane, London",3545,0.1668804086352449,7,YES,NON_BAKERY,"Retailer of men's and women's fashion, accessories, and home furnishings.",20260901_164604_54,gemini-2.5-flash,2026-09-01T16:53:49
1884192,paul smith ltd,Paul Smith Ltd,1877619,NON_BAKERY,Retailers - other,W1F 9RJ,Westminster,"46 BEAK STREET, LONDON",3545,0.1668804086352449,7,YES,NON_BAKERY,"Retailer of men's and women's fashion, accessories, and gift items.",20260901_164604_54,gemini-2.5-flash,2026-09-01T16:53:49
1884198,paul smith ltd,Paul Smith Ltd,1877619,NON_BAKERY,Retailers - other,W1U 4QF,Westminster,"BASEMENT PART AND GROUND FLOOR 38 MARYLEBONE HIGH STREET, LONDON",3545,0.1668804086352449,7,YES,NON_BAKERY,"Retailer of men's and women's fashion, accessories, and home furnishings.",20260901_164604_54,gemini-2.5-flash,2026-09-01T16:53:49
1884201,paul smith ltd,Paul Smith Ltd,1877619,NON_BAKERY,Retailers - other,W1K 4AX,Westminster,"23 AVERY ROW, LONDON",3545,0.1668804086352449,7,YES,NON_BAKERY,"Retailer of men's and women's apparel, accessories, and gift items, operating as an outlet store.",20260901_164604_54,gemini-2.5-flash,2026-09-01T16:53:49
1884212,paul smith ltd,Paul Smith Ltd,1877619,NON_BAKERY,Retailers - other,WC2E 9TB,Westminster,"40-43 FLORAL STREET, LONDON",3545,0.1668804086352449,7,YES,NON_BAKERY,"Retailer of men's and women's clothing, shoes, and accessories, including a dedicated suit room.",20260901_164604_54,gemini-2.5-flash,2026-09-01T16:53:49
1884221,paul smith ltd,Paul Smith Ltd,1877619,NON_BAKERY,Retailers - other,W1S 4BL,Westminster,"9-11 ALBEMARLE STREET, WEST END, LONDON",3545,0.1668804086352449,7,YES,NON_BAKERY,"Global flagship store for a fashion designer, selling clothing, shoes, accessories, artwork, and furniture.",20260901_164604_54,gemini-2.5-flash,2026-09-01T16:53:49
1590021,bennett hay ltd,Bennett Hay Ltd,1349127,NON_BAKERY,Restaurant/Cafe/Canteen,W1G 0AY,Westminster,"72 WELBECK STREET, LONDON",3581,0.1635566740754118,3,YES,NON_BAKERY,"Contract caterer and provider of guest services for workplaces, not a public-facing bakery.",20260901_164604_54,gemini-2.5-flash,2026-09-01T16:53:49
1813662,bennett hay ltd,Bennett Hay Ltd,1349127,NON_BAKERY,Restaurant/Cafe/Canteen,NW1 3BF,Camden,"20 Triton Street, London",3581,0.1635566740754118,3,YES,NON_BAKERY,"Contract caterer and provider of guest services for workplaces, not a public-facing bakery.",20260901_164604_54,gemini-2.5-flash,2026-09-01T16:53:49
426263,ambala sweet centre,Ambala Sweet Centre,422880,GROCER_BAKERY,Retailers - other,NW1 2HN,Camden,"112-114 Drummond Street, London",3637,0.1585225459862834,2,YES,GROCER_BAKERY,Indian sweet shop selling a variety of traditional sweets and some savory items.,20260901_164604_54,gemini-2.5-flash,2026-09-01T16:53:49
1942071,vilgain ltd,VILGAIN LTD,1942070,NON_BAKERY,Retailers - other,NW1 0DU,Camden,"THE CENTRO BUILDINGS UNIT CE.204, 20–23 MANDELA STREET, CAMDEN LONDON",3638,0.1584749998912135,2,UNCLEAR,UNCLEAR,The business is an online retailer of food supplements and does not appear to operate a customer-facing retail bakery at the supplied address.,20260901_164604_55,gemini-2.5-flash,2026-09-01T16:53:57
1913558,laverde artisan ltd,Laverde artisan ltd,1904040,NON_BAKERY,Retailers - other,SE1 5AA,Southwark,"362, Old Kent Road, London",3645,0.1578010491812983,2,YES,NON_BAKERY,"Laverde Artisan is an online retailer of Sicilian olive oil, honey, lentils, and coffee, and explicitly states they do not operate a public-facing shop at their registered office.",20260901_164604_55,gemini-2.5-flash,2026-09-01T16:53:57
