BakeryRank,BusinessName,BusinessNameClean,BusinessType,Address,PostCode,LocalAuthorityName,FHRSIDRep,StoreCount,BakeryScore,LocationMatch,AIClass,V2ManualVerdict,AIReason,V2ManualNote,ReviewFlags,ManualClass,ManualReason,ManualSourceURL
12190,Global Fuels,global fuels,Retailers - supermarkets/hypermarkets,"Neasden Service Station, Neasden Lane, London",NW10 2UE,Brent,532332,1,0.0328341071755733,YES,GROCER_BAKERY,,"Global Fuels at Neasden Service Station is a petrol station with a 'deli By Shell' and 'Shop - Select' which are convenience store offerings, and it sells Costa Express Coffee. While not explicitly stated as having an in-store bakery, the presence of a deli and convenience store suggests it would likely stock a substantial range of baked goods, qualifying it as a grocer with substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
12252,Asda Northolt Service Station,asda northolt service station,Retailers - supermarkets/hypermarkets,"Site Of Star Service Station, Western Avenue, Northolt",UB5 5AW,Ealing,1033753,1,0.0326633558088578,YES,GROCER_BAKERY,,Asda service station which is a supermarket/hypermarket and likely to have substantial bakery provision.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
12259,Whitefields Service Station,whitefields service station,Retailers - other,"610 Barking Road, Plaistow, London",E13 9JY,Newham,919494,1,0.0326529271271146,YES,GROCER_BAKERY,,"Petrol station with a Londis convenience store, which is a general food retailer and likely to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
12332,Londis Shortlands / ESSO Service Station,londis shortlands esso service station,Retailers - other,"202 Bromley Road, Beckenham",BR3 6PG,Bromley,1097978,1,0.0325003539561678,YES,GROCER_BAKERY,,"Londis Shortlands / ESSO Service Station is a convenience store and petrol station. Londis stores typically offer a range of everyday essentials, including fresh produce and food to go, which can include bakery items.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
12508,La Mediterranea,la mediterranea,Other catering premises,"174 Franciscan Road, London, Wandsworth",SW17 8HH,Wandsworth,1571828,1,0.0320323082347688,YES,GROCER_BAKERY,NOT_BAKERY,"Italian grocery store selling fresh home-cooked food, fruits, vegetables, fish, meat, salads, and pasta.",Mainly a deli,FP_V2_MANUAL_NOT_BAKERY,NON_BAKERY,,
12694,Sainsburys - Unit G,sainsburys unit g,Retailers - supermarkets/hypermarkets,"11 Royal Crest Avenue, Silvertown, London",E16 2PG,Newham,1010367,1,0.0315536622477866,YES,GROCER_BAKERY,,"This is a Sainsbury's Local supermarket, and as a general food retailer, it is highly likely to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
12776,BeauBeaus,beaubeaus,Restaurant/Cafe/Canteen,"4 - 6 Gravel Lane, London",E1 7AW,City of London Corporation,1629736,1,0.0313358670072475,YES,BAKERY_CAFE,,"Cafe serving fresh food and sweet treats, operating as a community hub with a focus on food and drink.",,FP_CAFE_WEAK_EVIDENCE,NON_BAKERY,Permanently closed,
13007,Esso & Londis- TH Retail,esso and londis th retail,Retailers - supermarkets/hypermarkets,"131-139 East Lane, Wembley",HA9 7PE,Brent,1537523,1,0.0308113720449715,YES,GROCER_BAKERY,,"Convenience store and petrol station with a ""food to go"" section that may include pastries.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
13048,Nisa Local Outside West Ham Underground Station,nisa local outside west ham underground station,Retailers - other,"Units 1 And 3, West Ham Underground Station, Manor Road, Stratford",E15 3BN,Newham,845329,1,0.0306919527922422,YES,GROCER_BAKERY,,"This is a Nisa Local convenience store, which are independently owned retail outlets. While specific bakery provision at this exact location isn't detailed, Nisa stores often stock a range of baked goods as part of their general food retail. Given the nature of a convenience store, it's highly probable they have a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
13152,Yavuzlar Supermarket Limited,yavuzlar supermarket limited,Retailers - other,"74-75 Grand Parade, Tottenham, London",N4 1DX,Haringey,423059,1,0.0304698070029001,YES,GROCER_BAKERY,,"Yavuzlar Supermarket Limited is a supermarket that is likely to have a substantial bakery provision as part of its general food retail, though specific evidence of an in-store bakery is not explicitly stated.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
13153,ITS Convenient,its convenient,Retailers - other,"178 High Street, Hounslow",TW3 1HL,Hounslow,754352,1,0.0304687004045685,YES,GROCER_BAKERY,,"ITS Convenient is a grocery store specializing in Asian and Bengali groceries, fresh vegetables, and frozen fish. There is no evidence of substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
13220,Yours Locally,yours locally,Retailers - supermarkets/hypermarkets,"386 KINGSLAND ROAD, Hackney, London",E8 4AA,Hackney,469915,1,0.0303176741203914,YES,GROCER_BAKERY,,"""Yours Locally"" is a supermarket/hypermarket that is likely to have a substantial bakery provision given its business type.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
13385,Family Shopper,family shopper,Retailers - other,"60 - 62 Cotmandene Crescent, Orpington",BR5 2RG,Bromley,965472,1,0.0299678933146586,YES,GROCER_BAKERY,,"Convenience store that is part of the Londis network, which typically includes a range of fresh produce and everyday essentials, implying substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
13402,Jay's Mini Market,jay s mini market,Retailers - other,"Unit 29 Broadway Market Tooting High Street, London, Wandsworth",SW17 0RJ,Wandsworth,1572400,2,0.02993779709638,YES,GROCER_BAKERY,,"Jay's Mini Market is identified as a retailer within Broadway Market, which is a multicultural market with food vendors. While it's a mini-market (grocer), there is no affirmative evidence of substantial bakery provision at this specific location.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
13438,Handy Mini Market,handy mini market,Retailers - other,"80 MOUNTGROVE ROAD, Hackney, London",N5 2LT,Hackney,468883,1,0.0298562608593415,YES,GROCER_BAKERY,,"Handy Mini Market is a convenience store that specializes in food, magazines, sweets, newspapers, and drinks. As a general food retailer, it is likely to have a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
13602,Your Organic Pantry,your organic pantry,Retailers - other,"140 - 142 Askew Road, London",W12 9BX,Hammersmith and Fulham,1840617,1,0.0294674682972385,YES,GROCER_BAKERY,,"Your Organic Pantry is an independent organic grocer with a physical shop at the supplied address. While specific bakery provision isn't detailed, as a grocer focused on ""whole food"" and ""pantry staples,"" it's highly probable to have a substantial bakery offering.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
13723,Caffe Italiano UK Ltd,caffe italiano uk ltd,Restaurant/Cafe/Canteen,"Unit 48 Vicarage Field Shopping Centre, Ripple Road, Barking",IG11 8DH,Barking and Dagenham,1864214,1,0.0292691936594759,YES,BAKERY_CAFE,NOT_BAKERY,"Caffe Italiano UK Ltd is an active company with a SIC code for ""Unlicensed restaurants and cafes"". While one menu found is for a ""Caffe Italiano Ristorante"" in California with Italian dishes, another ""Cafe Italiano"" menu on Uber Eats (though closed since 2019) lists a substantial range of ""Bakery and Cakes"" including cheesecakes, shortbread, flapjacks, tiffins, teacakes, shortbread, drizzle cakes, carrot cake, chocolate fudge cake, coffee and walnut cake, fruit scones, and muffins, alongside sandwiches, toasties, paninis, and hot beverages. Given the name and FHRS type, it is reasonable to classify it as a bakery cafe based on the typical offerings of such establishments, even if a current menu for this specific location isn't readily available.",Mainly café with little bakery presence,FP_V2_MANUAL_NOT_BAKERY; FP_INCONCLUSIVE_LOCATION,NON_BAKERY,,
13822,De calabria,de calabria,Retailers - other,"Three Crown Square Borough Market, 8, Southwark Street, London",SE1 9AH,Southwark,1213662,1,0.0290533065627616,YES,GROCER_BAKERY,,"""De Calabria"" is a deli/grocer at Borough Market specializing in Calabrian cured meats, cheeses, olive oil, and other Italian produce. While they sell items that can be eaten with bread (like nduja spread on bread or biscuits), there is no affirmative evidence of substantial bakery provision at this location.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
13868,Sainsbury Local,sainsbury local,Retailers - supermarkets/hypermarkets,"216a Field End Road, Eastcote",HA5 1RD,Hillingdon,801021,1,0.0289815564932506,YES,GROCER_BAKERY,,"Sainsbury Local is a supermarket/convenience store, and as a Sainsbury's brand, it is highly likely to have substantial bakery provision, even if not explicitly stated for this specific ""Local"" branch.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
13899,Nourished Communities,nourished communities,Retailers - other,"12 Blackhorse Lane, Walthamstow, London",E17 6HJ,Waltham Forest,1567639,5,0.0289291005368889,YES,GROCER_BAKERY,NOT_BAKERY,Nourished Communities is a farm shop that offers a selection of fruit & vegetables and may include bakery products in its surprise bags. This suggests substantial bakery provision as part of a general food retailer.,Mainly a wine store,FP_V2_MANUAL_NOT_BAKERY; FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,,
13924,TO HOME FROM LONDON,to home from london,Restaurant/Cafe/Canteen,"Arch 16, 3 Water Lane, London",NW1 8NZ,Camden,1403591,1,0.028881956278188,YES,BAKERY_CAFE,,Cafe within a gift shop serving artistic pancakes and rainbow toasties.,,FP_CAFE_WEAK_EVIDENCE,NON_BAKERY,Mainly a souvenir store with little to no evidence of bakery provision,
13956,Chris convenient store,chris convenient store,Retailers - other,"100, Dawes Street, London",SE17 2EB,Southwark,1344923,1,0.0288260032786508,YES,GROCER_BAKERY,,Convenience store that would likely sell a persistent range of baked goods.,,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
13979,Chaiiwala Shepherds Bush,chaiiwala shepherds bush,Restaurant/Cafe/Canteen,"132 Uxbridge Road, London",W12 8AA,Hammersmith and Fulham,1540008,1,0.0287699630646594,YES,BAKERY_CAFE,,"Cafe offering a substantial range of Indian street food including rotis and parathas, alongside other breakfast and snack items.",,FP_CAFE_WEAK_EVIDENCE,BAKERY_CAFE,There is indian baked goods being sold at this establishment,https://shepherdsbush.chaiiwala.co.uk/catalogue
14039,Costbetter (Costcutter),costbetter costcutter,Retailers - other,"562 London Road, Isleworth",TW7 4EP,Hounslow,490905,1,0.0286495138045649,YES,GROCER_BAKERY,,"Costbetter (Costcutter) is a convenience store/retailer. Costcutter stores typically sell a range of groceries, including baked goods. While specific evidence for this exact location's bakery provision is not detailed, as a general food retailer, it is highly probable to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
14090,BengaliSweets & Cafe,bengalisweets and cafe,Restaurant/Cafe/Canteen,"1 Hamilton Road, Southall",UB1 3BQ,Ealing,1856228,1,0.0285384775312996,YES,BAKERY_CAFE,,Cafe with a substantial offering of Bengali sweets and some savory baked items.,,FP_CAFE_WEAK_EVIDENCE,NON_BAKERY,This is a bengali sweets store with very little bakery identity or provision,
14107,Quick Pick Supermarket,quick pick supermarket,Retailers - other,"736 - 738 High Road Leytonstone, Leytonstone, London",E11 3AW,Waltham Forest,514955,1,0.0285176373012302,YES,GROCER_BAKERY,,"Quick Pick Supermarket is a convenience store/grocer. While specific bakery evidence is not detailed, it is highly probable for a supermarket of this type to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
14133,Sainsbury's (Clissold Quarter),sainsbury s clissold quarter,Retailers - supermarkets/hypermarkets,"255-259 GREEN LANES, Hackney, London",N4 2UX,Hackney,1149782,1,0.0284522082899441,YES,GROCER_BAKERY,,"Supermarket with a ""Retailers - supermarkets/hypermarkets"" FHRS type, indicating a general food retailer, and likely to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
14167,Anabela’s,anabela s,Other catering premises,,TW3 ,Hounslow,1930892,1,0.0284005028759506,YES,CORE_BAKERY,,Home-based artisan sourdough bread and homemade pastry business that sells directly to customers via reservation or market dates.,,FP_EXCLUSION,NON_BAKERY,Current evidence meets an explicit exclusion criterion.,
14172,Budgens,budgens,Retailers - other,"4 The Parade Croydon Road, Penge, London",SE20 7AA,Bromley,357962,27,0.0283941872513788,YES,GROCER_BAKERY,,"Budgens is a convenience store/supermarket. While specific in-store bakery details are not explicitly stated for this branch, Budgens stores typically offer a range of baked goods.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
14179,Cambridge Food & Wine,cambridge food and wine,Retailers - other,"Cambridge Food & Wine, 64-66 Cambridge Heath Road, London",E1 5QJ,Tower Hamlets,99942,1,0.02838513090714,YES,GROCER_BAKERY,,"Cambridge Food & Wine is listed as a grocer/convenience store. Co-op, a similar type of store, at a nearby Cambridge Heath Road location, explicitly mentions having a ""Bakery"" service.",,FP_INCONCLUSIVE_LOCATION,NON_BAKERY,This is an off-license with no bakery evidence,
14218,Pages & Blendz,pages and blendz,Takeaway/sandwich shop,"79 Fore Street, LONDON",N18 2TW,Enfield,1276091,1,0.0283196513949388,YES,BAKERY_CAFE,,"Cafe/takeaway with a substantial menu including pancakes, waffles, French toast, and other desserts, alongside sandwiches, burgers, and pizzas.",,FP_CAFE_WEAK_EVIDENCE,NON_BAKERY,Mainly a café brunch store with little to no bakery provision,
14263,RNS Newsagents,rns newsagents,Retailers - other,126 Burnt Oak Broadway Edgware,HA8 0BB,Barnet,1927232,1,0.0282404388537449,YES,GROCER_BAKERY,,"RNS Newsagents is identified as a newsagent and a general retailer, with services like InPost lockers and FedEx shipping, indicating a retail-other business type. There is no affirmative evidence of substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
14298,Hari News and Convenience,hari news and convenience,Retailers - other,"3-5 Oak Road, Romford",RM3 0PH,Havering,897356,1,0.0281861855963313,YES,GROCER_BAKERY,,"Hari News and Convenience is identified as a news and convenience store, and a Londis retailer, which would typically have a substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
14338,Tomis Fresh Macelarie Romaneasca,tomis fresh macelarie romaneasca,Retailers - other,71 Brent Street London,NW4 2EA,Barnet,1589645,1,0.0281144816826305,YES,GROCER_BAKERY,,"Tomis Fresh Macelarie Romaneasca is identified as a butcher shop and ""Retailers - other"" which implies a grocer, and while no specific bakery evidence is found, it's plausible for a grocer to have substantial bakery provision.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
14344,Palmers,palmers,Retailers - other,"8 Weald Lane, Harrow",HA3 5ES,Harrow,1803269,1,0.0281082458506699,YES,GROCER_BAKERY,,"Palmers is identified as a grocer/convenience store and an off-licence/newsagent. There is no specific evidence of a substantial bakery provision at this location, but as a grocer, it is plausible.",,FP_GROCER_WEAK_EVIDENCE,NON_BAKERY,No location-specific evidence of bakery provision.,
