msoa_code,msoa_name,borough_code,borough_name,area_km2,population,transport_nodes,bakery_count,core_bakery_count,core_and_cafe_count,population_density_km2,transport_nodes_per_km2,bakery_density_km2,bakeries_per_10000_people,core_bakeries_per_10000_people,core_and_cafe_per_10000_people
E02000830,Southwark 024,E09000028,Southwark,0.8357030833380753,9213,12,10,1,7,11024.25033924755,14.359166837183393,11.965972364319494,10.854227721697601,1.08542277216976,7.597959405188321
E02000831,Southwark 025,E09000028,Southwark,0.8058000203296221,9630,19,12,2,9,11950.855990374304,23.579051279035493,14.892032386759258,12.461059190031154,2.0768431983385254,9.345794392523365
E02000832,Southwark 026,E09000028,Southwark,0.8457291032966663,9744,23,6,1,3,11521.419757245818,27.195469459837213,7.094470293870577,6.157635467980295,1.026272577996716,3.0788177339901477
E02000833,Southwark 027,E09000028,Southwark,0.8262426973027802,7250,19,1,0,0,8774.66151733285,22.995664666113676,1.2102981403217723,1.3793103448275863,0.0,0.0
E02000834,Southwark 028,E09000028,Southwark,1.2136526423803513,9162,27,7,0,4,7549.112225414399,22.246892609276227,5.767712898701244,7.640253219820999,0.0,4.365858982754857
E02000835,Southwark 029,E09000028,Southwark,1.4598759284421532,7589,24,0,0,0,5198.386967102259,16.4397532231459,0.0,0.0,0.0,0.0
E02000836,Southwark 030,E09000028,Southwark,0.7560967980540666,8259,15,8,2,7,10923.204570176502,19.83872969519888,10.580655837439402,9.68640271219276,2.42160067804819,8.475602373168664
E02000837,Southwark 031,E09000028,Southwark,2.3808002307848577,8639,38,4,1,2,3628.61187944024,15.961019958181401,1.6801073640190949,4.630165528417641,1.1575413821044103,2.3150827642088205
E02000838,Southwark 032,E09000028,Southwark,1.0698375141162149,9457,30,1,0,0,8839.660112136151,28.04164146812779,0.9347213822709263,1.0574177857671565,0.0,0.0
E02000839,Southwark 033,E09000028,Southwark,2.761751400018597,8252,38,3,0,1,2987.9590175800877,13.759384714983439,1.0862672143407979,3.6354823073194376,0.0,1.211827435773146
E02000840,Sutton 001,E09000029,Sutton,1.3675140049280787,9374,21,3,0,1,6854.774405394849,15.356332676903332,2.1937618109861905,3.200341369746106,0.0,1.0667804565820356
E02000841,Sutton 002,E09000029,Sutton,1.1548504214143702,9345,23,3,0,0,8091.957041982092,19.91599914024485,2.5977390182928066,3.2102728731942216,0.0,0.0
E02000842,Sutton 003,E09000029,Sutton,1.6184684066828345,8555,21,3,0,0,5285.8615989508735,12.975230108470875,1.853604301210125,3.5067212156633545,0.0,0.0
E02000843,Sutton 004,E09000029,Sutton,1.2782917229226445,10522,20,3,0,0,8231.297919963718,15.645880859083286,2.346882128862493,2.851168979281505,0.0,0.0
E02000844,Sutton 005,E09000029,Sutton,1.0109858082000454,8866,18,2,0,1,8769.658216849737,17.804404230013002,1.9782671366681113,2.2558087074216107,0.0,1.1279043537108053
E02000845,Sutton 006,E09000029,Sutton,1.506542860724674,9378,9,6,1,1,6224.847791910158,5.97394221872376,3.9826281458158403,6.397952655150352,1.0663254425250586,1.0663254425250586
E02000846,Sutton 007,E09000029,Sutton,1.3663406805964518,7744,25,1,0,0,5667.6933578670105,18.29704725551075,0.73188189022043,1.2913223140495869,0.0,0.0
E02000847,Sutton 008,E09000029,Sutton,1.5418105706275995,9636,13,2,0,0,6249.7950030772145,8.431645396430447,1.2971762148354533,2.0755500207555,0.0,0.0
E02000848,Sutton 009,E09000029,Sutton,1.149543227174486,8210,20,3,1,1,7141.9671795898685,17.398214810206746,2.6097322215310115,3.654080389768575,1.218026796589525,1.218026796589525
E02000849,Sutton 010,E09000029,Sutton,1.1940465652529995,8222,16,0,0,0,6885.828609421014,13.399812424073977,0.0,0.0,0.0,0.0
E02000850,Sutton 011,E09000029,Sutton,4.979580464695272,10994,43,3,0,1,2207.8165174649475,8.63526562224784,0.6024603922498493,2.7287611424413316,0.0,0.9095870474804439
E02000851,Sutton 012,E09000029,Sutton,1.1415956221172152,12512,29,11,1,4,10960.098092173053,25.403040654812862,9.635636110446258,8.79156010230179,0.7992327365728901,3.1969309462915603
E02000852,Sutton 013,E09000029,Sutton,0.9480491218187161,8361,19,1,1,1,8819.1632770678,20.041155635006366,1.054797665000335,1.196029183112068,1.196029183112068,1.196029183112068
E02000853,Sutton 014,E09000029,Sutton,1.2466976195644406,8389,15,0,0,0,6728.977314427591,12.031786829945627,0.0,0.0,0.0,0.0
E02000854,Sutton 015,E09000029,Sutton,1.6268162739486742,7684,23,5,1,2,4723.336078602832,14.138043962501968,3.0734878179352103,6.507027589796981,1.3014055179593962,2.6028110359187924
E02000855,Sutton 016,E09000029,Sutton,1.860887694961178,8226,24,6,2,3,4420.470951725871,12.897070610432884,3.224267652608221,7.293946024799417,2.4313153415998054,3.6469730123997084
E02000856,Sutton 017,E09000029,Sutton,1.2528508766110817,9406,20,8,1,2,7507.677230863185,15.963591815571306,6.385436726228522,8.50520944078248,1.06315118009781,2.12630236019562
E02000857,Sutton 018,E09000029,Sutton,1.0202533995264147,9243,20,1,0,1,9059.514042580453,19.60297315283015,0.9801486576415075,1.0818998160770312,0.0,1.0818998160770312
E02000858,Sutton 019,E09000029,Sutton,1.5330192216714444,8690,22,0,0,0,5668.552538124949,14.350765919303669,0.0,0.0,0.0,0.0
E02000859,Sutton 020,E09000029,Sutton,1.710504708856975,8759,23,1,0,0,5120.710837360454,13.44632369668803,0.5846227694212186,1.1416828405069073,0.0,0.0
E02000860,Sutton 021,E09000029,Sutton,0.8780144340993432,9188,14,0,0,0,10464.520448829457,15.945068163214234,0.0,0.0,0.0,0.0
E02000861,Sutton 022,E09000029,Sutton,2.562099344229015,7806,22,3,1,2,3046.72026772989,8.586708415328923,1.1709147839084897,3.8431975403535743,1.2810658467845246,2.5621316935690492
E02000863,Sutton 024,E09000029,Sutton,6.56436391629639,6749,23,2,0,0,1028.1270334883843,3.5037667462191195,0.30467536923644517,2.96340198547933,0.0,0.0
E02000864,Tower Hamlets 001,E09000030,Tower Hamlets,1.2620288874552978,11754,31,7,2,5,9313.574448917943,24.563621568526138,5.546624225151064,5.955419431682832,1.7015484090522377,4.253871022630594
E02000865,Tower Hamlets 002,E09000030,Tower Hamlets,0.46369017727288847,8239,11,6,0,2,17768.329811203286,23.722736730578486,12.939674580315536,7.282437188979245,0.0,2.427479062993082
E02000866,Tower Hamlets 003,E09000030,Tower Hamlets,1.1345073540797,11205,25,8,1,6,9876.533598223676,22.035996426201862,7.051518856384597,7.1396697902722,0.892458723784025,5.35475234270415
E02000867,Tower Hamlets 004,E09000030,Tower Hamlets,0.8089073700885979,12161,14,5,1,2,15033.859808531639,17.307296876855762,6.181177456019915,4.111503988158868,0.8223007976317738,1.6446015952635475
E02000868,Tower Hamlets 005,E09000030,Tower Hamlets,0.3591839958180472,7484,8,8,1,6,20836.117664304813,22.272707284131283,22.272707284131283,10.689470871191876,1.3361838588989845,8.017103153393908
E02000869,Tower Hamlets 006,E09000030,Tower Hamlets,0.3213090823003375,6076,3,12,3,9,18910.14084164784,9.336804233861674,37.347216935446696,19.749835418038185,4.937458854509546,14.812376563528638
E02000870,Tower Hamlets 007,E09000030,Tower Hamlets,0.3950523585947575,6425,8,7,1,4,16263.666980383046,20.250480286858267,17.719170251000982,10.894941634241246,1.556420233463035,6.22568093385214
E02000871,Tower Hamlets 008,E09000030,Tower Hamlets,0.6690550847242358,12489,30,4,0,1,18666.62444565022,44.83935730398804,5.978580973865072,3.202818480262631,0.0,0.8007046200656578
E02000872,Tower Hamlets 009,E09000030,Tower Hamlets,0.45741801635807483,8189,8,10,3,8,17902.661694876286,17.489472897668858,21.861841122086073,12.211503236048356,3.6634509708145075,9.769202588838686
E02000873,Tower Hamlets 010,E09000030,Tower Hamlets,0.504675493872556,10733,11,2,0,1,21267.131315693267,21.79618414913127,3.962942572569322,1.863411907202087,0.0,0.9317059536010435
E02000874,Tower Hamlets 011,E09000030,Tower Hamlets,0.3428002370139738,7901,19,3,0,0,23048.40880164831,55.425865995610415,8.751452525622698,3.796987723073029,0.0,0.0
E02000875,Tower Hamlets 012,E09000030,Tower Hamlets,0.6674615980711587,14362,15,0,0,0,21517.342782721193,22.473203017742506,0.0,0.0,0.0,0.0
E02000876,Tower Hamlets 013,E09000030,Tower Hamlets,0.5385819356645432,7682,19,11,4,5,14263.382210399179,35.27782634699094,20.424004727205283,14.319187711533456,5.20697734964853,6.508721687060661
E02000877,Tower Hamlets 014,E09000030,Tower Hamlets,0.8076587103829741,14485,30,5,1,2,17934.555541574646,37.14440222625056,6.190733704375093,3.4518467380048325,0.6903693476009665,1.380738695201933
E02000878,Tower Hamlets 015,E09000030,Tower Hamlets,0.6383997477807841,11329,21,31,5,27,17745.934329363474,32.89474983817044,48.558916427775415,27.363403654338423,4.413452202312649,23.832641892488304
E02000879,Tower Hamlets 016,E09000030,Tower Hamlets,0.44387613041559726,8841,9,1,0,1,19917.718917938324,20.27592696091448,2.252880773434942,1.1310937676733401,0.0,1.1310937676733401
E02000880,Tower Hamlets 017,E09000030,Tower Hamlets,0.37230250284546074,7390,7,4,1,1,19849.450228024707,18.80191496565263,10.743951408944362,5.412719891745603,1.3531799729364007,1.3531799729364007
E02000881,Tower Hamlets 018,E09000030,Tower Hamlets,0.7513090340079231,11228,27,2,0,1,14944.582710663362,35.937275845022334,2.6620204329646175,1.7812611328820804,0.0,0.8906305664410402
E02000882,Tower Hamlets 019,E09000030,Tower Hamlets,0.5741417430197172,11714,9,4,0,2,20402.627299645268,15.675571597815214,6.966920710140094,3.414717432132491,0.0,1.7073587160662456
E02000883,Tower Hamlets 020,E09000030,Tower Hamlets,0.47290861468900725,9979,14,8,3,4,21101.328438608292,29.604028273425804,16.916587584814746,8.016835354243913,3.0063132578414673,4.008417677121956
E02000884,Tower Hamlets 021,E09000030,Tower Hamlets,0.5455404557098438,14975,15,20,1,9,27449.843257756016,27.495669373378313,36.66089249783775,13.35559265442404,0.6677796327212021,6.010016694490818
E02000885,Tower Hamlets 022,E09000030,Tower Hamlets,0.3382605994240366,7307,10,2,0,1,21601.688202651396,29.563005614686457,5.912601122937292,2.7371014096072264,0.0,1.3685507048036132
E02000886,Tower Hamlets 023,E09000030,Tower Hamlets,0.5595580411154055,10037,13,3,0,1,17937.370679174866,23.232621184544513,5.361374119510272,2.9889409186011755,0.0,0.9963136395337252
E02000887,Tower Hamlets 024,E09000030,Tower Hamlets,0.5822875294052625,11197,14,2,0,1,19229.331618069176,24.04310463990073,3.4347292342715328,1.7861927301955882,0.0,0.8930963650977941
E02000888,Tower Hamlets 025,E09000030,Tower Hamlets,0.6245758673022123,8835,28,2,1,1,14145.599377961598,44.83042247684491,3.2021730340603507,2.2637238256932655,1.1318619128466327,1.1318619128466327
E02000889,Tower Hamlets 026,E09000030,Tower Hamlets,0.5797940304538158,9687,14,5,1,2,16707.657359662364,24.146505939431513,8.623752121225541,5.161556725508413,1.0323113451016825,2.064622690203365
E02000890,Tower Hamlets 027,E09000030,Tower Hamlets,0.9259037975800378,5989,38,4,0,2,6468.274582794648,41.04098082254077,4.320103244477975,6.6789113374519955,0.0,3.3394556687259978
E02000893,Tower Hamlets 030,E09000030,Tower Hamlets,1.0658584514853247,8074,23,0,0,0,7575.114677515101,21.578850332282304,0.0,0.0,0.0,0.0
E02000894,Tower Hamlets 031,E09000030,Tower Hamlets,0.8417489077305866,11032,15,0,0,0,13106.046112662072,17.820040943612316,0.0,0.0,0.0,0.0
E02000895,Waltham Forest 001,E09000031,Waltham Forest,2.192708631609809,8297,51,0,0,0,3783.9044733949154,23.258904199486643,0.0,0.0,0.0,0.0
E02000896,Waltham Forest 002,E09000031,Waltham Forest,2.81420398952383,9288,30,5,2,3,3300.4004096986414,10.660208041662278,1.7767013402770464,5.383290267011198,2.153316106804479,3.2299741602067185
E02000897,Waltham Forest 003,E09000031,Waltham Forest,1.8811840344869948,8388,17,1,1,1,4458.89389141421,9.03686172556528,0.53158010150384,1.1921793037672865,1.1921793037672865,1.1921793037672865
E02000898,Waltham Forest 004,E09000031,Waltham Forest,1.5312510385876639,7973,16,0,0,0,5206.8536112496795,10.44897250470273,0.0,0.0,0.0,0.0
E02000899,Waltham Forest 005,E09000031,Waltham Forest,1.203444762230262,8877,17,11,2,6,7376.325261118643,14.12611574169392,9.140427832860771,12.391573729863692,2.2530134054297624,6.759040216289287
E02000900,Waltham Forest 006,E09000031,Waltham Forest,1.553229393771458,9128,21,4,0,0,5876.788088484432,13.520217994979522,2.5752796180913373,4.382120946538125,0.0,0.0
E02000901,Waltham Forest 007,E09000031,Waltham Forest,1.7201888633804199,10229,21,4,0,1,5946.440078619354,12.20796183898782,2.3253260645691087,3.9104506794408054,0.0,0.9776126698602013
E02000902,Waltham Forest 008,E09000031,Waltham Forest,1.2161135981143427,9667,14,0,0,0,7949.092926013873,11.512082441728998,0.0,0.0,0.0,0.0
E02000903,Waltham Forest 009,E09000031,Waltham Forest,1.9663249068952824,10367,24,1,0,0,5272.27212738149,12.20551085725434,0.5085629523855976,0.9645992090286486,0.0,0.0
E02000904,Waltham Forest 010,E09000031,Waltham Forest,1.459214053596816,8456,25,1,0,1,5794.900329500534,17.132510434899878,0.6853004173959951,1.1825922421948911,0.0,1.1825922421948911
E02000905,Waltham Forest 011,E09000031,Waltham Forest,1.049431072499646,10411,14,6,0,5,9920.613437909722,13.34056172612968,5.71738359691272,5.763135145519162,0.0,4.802612621265968
E02000906,Waltham Forest 012,E09000031,Waltham Forest,0.6181123733101139,9464,9,0,0,0,15311.131775794116,14.560459211976653,0.0,0.0,0.0,0.0
E02000907,Waltham Forest 013,E09000031,Waltham Forest,0.8936111963842072,11052,27,6,2,6,12367.79490310706,30.214482662313667,6.714329480514148,5.428881650380022,1.8096272167933405,5.428881650380022
E02000908,Waltham Forest 014,E09000031,Waltham Forest,2.3557870801343475,14531,27,4,2,3,6168.214488709785,11.461137650207432,1.697946318549249,2.7527355309338657,1.3763677654669328,2.064551648200399
E02000909,Waltham Forest 015,E09000031,Waltham Forest,1.3921878893823392,9241,19,2,0,2,6637.753474568638,13.647583163813886,1.4365877014540933,2.1642679363705226,0.0,2.1642679363705226
E02000910,Waltham Forest 016,E09000031,Waltham Forest,0.7906218576105263,11340,14,6,2,4,14343.140011677082,17.70758026132973,7.588962969141313,5.291005291005291,1.7636684303350971,3.5273368606701943
E02000911,Waltham Forest 017,E09000031,Waltham Forest,0.8905852572343282,13371,39,23,4,13,15013.72259577149,43.79142780907099,25.825713836118787,17.201406027970982,2.991548874429736,9.722533841896642
E02000912,Waltham Forest 018,E09000031,Waltham Forest,2.499775188683487,9616,11,0,0,0,3846.745916805539,4.400395703500513,0.0,0.0,0.0,0.0
E02000913,Waltham Forest 019,E09000031,Waltham Forest,1.0570841913225668,9626,21,3,0,1,9106.181020412827,19.865967320659607,2.837995331522801,3.1165593185123623,0.0,1.0388531061707875
E02000914,Waltham Forest 020,E09000031,Waltham Forest,0.6995578217397554,11993,18,12,2,6,17143.686522115036,25.73053926441013,17.153692842940085,10.005836738097225,1.6676394563495374,5.002918369048612
E02000915,Waltham Forest 021,E09000031,Waltham Forest,1.4935577611548205,7946,24,2,0,1,5320.182591302089,16.069013615813006,1.3390844679844172,2.5169896803423106,0.0,1.2584948401711553
E02000916,Waltham Forest 022,E09000031,Waltham Forest,2.2225515612433338,10821,23,10,3,5,4868.728441983387,10.348466330802873,4.499333187305597,9.24129008409574,2.772387025228722,4.62064504204787
E02000917,Waltham Forest 023,E09000031,Waltham Forest,0.6788538770826132,9427,11,8,3,6,13886.640878465189,16.203781655151914,11.784568476474119,8.48626286199215,3.1823485732470562,6.3646971464941124
E02000918,Waltham Forest 024,E09000031,Waltham Forest,0.8322795506052227,9371,24,7,0,3,11259.438001553122,28.83646484230871,8.410635579006708,7.469853804289831,0.0,3.2013659161242134
E02000919,Waltham Forest 025,E09000031,Waltham Forest,0.5624910158867582,9267,12,5,1,5,16474.929800239956,21.33367406958881,8.88903086232867,5.395489370885939,1.0790978741771877,5.395489370885939
E02000920,Waltham Forest 026,E09000031,Waltham Forest,1.7469619894003474,10412,25,5,0,2,5960.060987688671,14.310557500212905,2.862111500042581,4.802151363810987,0.0,1.920860545524395
E02000921,Waltham Forest 027,E09000031,Waltham Forest,0.8402160736223576,10962,17,1,0,0,13046.644005202603,20.23289072144173,1.1901700424377488,0.9122422915526364,0.0,0.0
E02000922,Waltham Forest 028,E09000031,Waltham Forest,0.6528432629081945,10216,15,2,1,2,15648.472735233872,22.976418464027805,3.0635224618703742,1.9577133907595927,0.9788566953797964,1.9577133907595927
E02000923,Wandsworth 001,E09000032,Wandsworth,1.3427148877479558,7859,12,4,0,2,5853.066851132757,8.937116963175095,2.979038987725032,5.089706069474488,0.0,2.544853034737244
E02000925,Wandsworth 003,E09000032,Wandsworth,0.4420887843904225,8082,6,1,0,1,18281.395695536423,13.571934443605363,2.2619890739342274,1.2373174956693886,0.0,1.2373174956693886
E02000926,Wandsworth 004,E09000032,Wandsworth,0.8059624116541981,13212,19,6,1,4,16392.82404359655,23.574300395726194,7.44451591443985,4.541326067211625,0.7568876778686042,3.027550711474417
E02000927,Wandsworth 005,E09000032,Wandsworth,0.4500646694742101,7358,10,4,0,2,16348.76163151401,22.219029126819798,8.88761165072792,5.436259853220983,0.0,2.7181299266104917
E02000928,Wandsworth 006,E09000032,Wandsworth,0.9676797701169004,8255,10,4,0,3,8530.714658840863,10.333997163950169,4.133598865580067,4.845548152634767,0.0,3.634161114476075
E02000929,Wandsworth 007,E09000032,Wandsworth,0.4030875431236205,8241,11,3,0,0,20444.69034229772,27.289357331061147,7.4425519993803135,3.6403349108117946,0.0,0.0
E02000930,Wandsworth 008,E09000032,Wandsworth,0.8104603771141903,10684,21,25,3,14,13182.630886956576,25.911198860547373,30.846665310175442,23.39947585174092,2.8079371022089106,13.103706476974915
E02000931,Wandsworth 009,E09000032,Wandsworth,0.7957480163712064,8823,6,4,0,1,11087.680796535196,7.540075346164703,5.026716897443135,4.533605349654312,0.0,1.133401337413578
E02000932,Wandsworth 010,E09000032,Wandsworth,1.5689192116635413,14023,47,26,1,14,8938.00005491122,29.95692808819991,16.571917665812716,18.54096840904229,0.7131141695785496,9.983598374099694
E02000933,Wandsworth 011,E09000032,Wandsworth,1.0745429925749028,8978,15,7,1,4,8355.179887671338,13.95942284641012,6.514397328324724,7.796836711962575,1.1138338159946537,4.455335263978615
E02000934,Wandsworth 012,E09000032,Wandsworth,0.7854866064285113,9364,32,16,3,10,11921.272652345646,40.73907783800306,20.36953891900153,17.086715079026057,3.203759077317386,10.679196924391286
E02000935,Wandsworth 013,E09000032,Wandsworth,1.4276380284244325,7460,14,0,0,0,5225.414181655691,9.806407311418186,0.0,0.0,0.0,0.0
E02000936,Wandsworth 014,E09000032,Wandsworth,0.9016502783119843,9533,21,4,0,1,10572.835421120384,23.290626648854303,4.43630983787701,4.1959509073743835,0.0,1.0489877268435959
E02000937,Wandsworth 015,E09000032,Wandsworth,1.2263094072520908,7940,21,3,0,3,6474.711808492051,17.12455264210744,2.4463646631582057,3.778337531486146,0.0,3.778337531486146
E02000938,Wandsworth 016,E09000032,Wandsworth,1.7601420459265,11068,27,0,0,0,6288.128861880604,15.339671058075199,0.0,0.0,0.0,0.0
E02000939,Wandsworth 017,E09000032,Wandsworth,0.7283122246909307,7532,13,1,1,1,10341.718489204692,17.849487567666092,1.3730375052050838,1.327668613913967,1.327668613913967,1.327668613913967
E02000940,Wandsworth 018,E09000032,Wandsworth,0.700771702655424,9518,19,11,0,3,13582.169433973406,27.112966930604614,15.696980854560566,11.55704980037823,0.0,3.1519226728304264
E02000941,Wandsworth 019,E09000032,Wandsworth,1.0685888950643108,10258,18,3,1,2,9599.575709031342,16.84464444946034,2.8074407415767233,2.9245466952622348,0.9748488984207447,1.9496977968414895
E02000942,Wandsworth 020,E09000032,Wandsworth,1.0111195374577269,9645,16,6,2,4,9538.931493946373,15.824043950559043,5.934016481459641,6.2208398133748055,2.0736132711249353,4.147226542249871
E02000943,Wandsworth 021,E09000032,Wandsworth,0.705590618970197,8798,21,10,1,7,12468.986638230252,29.76230045497105,14.17252402617669,11.366219595362582,1.1366219595362583,7.956353716753807
E02000944,Wandsworth 022,E09000032,Wandsworth,0.5856939945518489,7876,13,1,0,0,13447.29512896307,22.195890893412887,1.707376222570222,1.2696800406297613,0.0,0.0
E02000945,Wandsworth 023,E09000032,Wandsworth,2.2098685949613466,8186,27,3,0,1,3704.2926528141297,12.217921039088871,1.3575467821209857,3.6647935499633517,0.0,1.221597849987784
E02000946,Wandsworth 024,E09000032,Wandsworth,1.065842877598782,8175,18,9,0,7,7669.986047490704,16.888042673374027,8.444021336687014,11.009174311926607,0.0,8.562691131498472
E02000947,Wandsworth 025,E09000032,Wandsworth,0.8327272246827659,9207,8,2,0,0,11056.44168594041,9.606987453841999,2.4017468634604997,2.1722602367763657,0.0,0.0
E02000948,Wandsworth 026,E09000032,Wandsworth,1.327424999925397,9945,8,1,0,1,7491.948698087592,6.026705840593337,0.7533382300741671,1.0055304172951232,0.0,1.0055304172951232
E02000949,Wandsworth 027,E09000032,Wandsworth,1.3979303367787106,10074,20,8,1,6,7206.367681535402,14.306864565287675,5.72274582611507,7.941234862021044,0.9926543577526304,5.955926146515783
E02000950,Wandsworth 028,E09000032,Wandsworth,0.858695446582329,7527,17,1,1,1,8765.622351857126,19.797473094402967,1.1645572408472336,1.3285505513484788,1.3285505513484788,1.3285505513484788
E02000951,Wandsworth 029,E09000032,Wandsworth,0.492411615438972,6454,16,7,0,3,13106.920709509317,32.49314089745105,14.215749142634834,10.84598698481562,0.0,4.648280136349551
E02000952,Wandsworth 030,E09000032,Wandsworth,0.5583146502521065,6105,7,3,1,2,10934.694257518217,12.53773297340336,5.373314131458583,4.914004914004914,1.638001638001638,3.276003276003276
E02000953,Wandsworth 031,E09000032,Wandsworth,0.6884442534650365,7556,10,0,0,0,10975.471088573393,14.52550435226759,0.0,0.0,0.0,0.0
E02000954,Wandsworth 032,E09000032,Wandsworth,0.4504345331742859,6300,6,1,1,1,13986.494231698598,13.320470696855807,2.220078449475968,1.5873015873015872,1.5873015873015872,1.5873015873015872
E02000955,Wandsworth 033,E09000032,Wandsworth,0.5609163629565129,6982,4,2,0,0,12447.488540357139,7.131187934893806,3.565593967446903,2.864508736751647,0.0,0.0
E02000956,Wandsworth 034,E09000032,Wandsworth,0.8572775835685089,7618,27,7,0,4,8886.26991538641,31.49504958196811,8.165383224954695,9.18876345497506,0.0,5.250721974271463
E02000957,Wandsworth 035,E09000032,Wandsworth,0.7434761999800664,11212,23,15,4,8,15080.509638776075,30.935758267200296,20.17549452208715,13.37852301105958,3.567606136282554,7.135212272565108
E02000958,Wandsworth 036,E09000032,Wandsworth,0.8907631476940234,8453,15,3,1,2,9489.615754628861,16.83949323547059,3.3678986470941186,3.549035845262037,1.183011948420679,2.366023896841358
E02000959,Wandsworth 037,E09000032,Wandsworth,0.5225084177540982,7902,12,3,0,0,15123.20133322488,22.966137180295945,5.741534295073986,3.7965072133637054,0.0,0.0
E02000960,Westminster 001,E09000033,Westminster,0.9223202065638161,6484,13,6,2,6,7030.09643923633,14.094887987364634,6.505332917245216,9.253547193090684,3.0845157310302285,9.253547193090684
E02000961,Westminster 002,E09000033,Westminster,0.8113611545063293,10112,11,2,0,0,12463.007310416064,13.557464439732666,2.4649935344968483,1.9778481012658227,0.0,0.0
E02000962,Westminster 003,E09000033,Westminster,0.6939642987963688,8250,17,2,0,0,11888.219630763473,24.496937420967157,2.8819926377608422,2.4242424242424243,0.0,0.0
E02000963,Westminster 004,E09000033,Westminster,0.48705402391083086,10407,7,1,0,0,21367.239544468477,14.372122303380353,2.0531603290543363,0.9608917075045642,0.0,0.0
E02000964,Westminster 005,E09000033,Westminster,0.5085956156800703,12116,22,11,2,3,23822.46253499266,43.256369739999876,21.628184869999938,9.078903928689336,1.650709805216243,2.4760647078243645
E02000965,Westminster 006,E09000033,Westminster,0.49127971131803344,7931,4,2,0,0,16143.552882984435,8.142001201858244,4.071000600929122,2.5217500945656286,0.0,0.0
E02000966,Westminster 007,E09000033,Westminster,0.5603850160225206,9516,22,2,0,2,16981.182094307773,39.258722790539196,3.568974799139927,2.101723413198823,0.0,2.101723413198823
E02000967,Westminster 008,E09000033,Westminster,1.4140582242452655,6456,44,15,4,14,4565.582865900591,31.116116186435256,10.607766881739291,23.234200743494426,6.195786864931846,21.685254027261465
E02000968,Westminster 009,E09000033,Westminster,0.6084724149642462,15575,18,9,1,5,25596.887577746947,29.58227777845554,14.79113888922777,5.778491171749599,0.6420545746388443,3.2102728731942216
E02000969,Westminster 010,E09000033,Westminster,0.5434019163457767,10024,12,1,1,1,18446.751287534185,22.083102100001017,1.8402585083334182,0.9976057462090983,0.9976057462090983,0.9976057462090983
E02000970,Westminster 011,E09000033,Westminster,1.0840892597822946,7053,36,36,6,28,6505.921847631231,33.207597691014364,33.207597691014364,51.04210974053594,8.507018290089324,39.699418687083515
E02000971,Westminster 012,E09000033,Westminster,0.5405729971591327,7776,33,19,2,15,14384.736272187341,61.04633448844937,35.14788955395569,24.434156378600825,2.57201646090535,19.290123456790123
E02000972,Westminster 013,E09000033,Westminster,1.2924213071457211,8358,80,92,18,84,6466.931451678421,61.89931994906361,71.18421794142314,110.07418042593922,21.536252692031585,100.50251256281408
E02000973,Westminster 014,E09000033,Westminster,0.542502576010937,9407,12,5,0,3,17340.00982847011,22.11971063480826,9.216546097836776,5.315190815350271,0.0,3.1891144892101626
E02000974,Westminster 015,E09000033,Westminster,0.689337714211111,9237,31,25,5,20,13399.818129160349,44.97070066081745,36.266694081304394,27.06506441485331,5.413012882970661,21.652051531882645
E02000975,Westminster 016,E09000033,Westminster,0.48472254562235767,7500,27,14,3,10,15472.769046404483,55.701968567056134,28.882502219955033,18.666666666666668,4.0,13.333333333333332
E02000976,Westminster 017,E09000033,Westminster,0.4619187579901125,8326,23,20,3,13,18024.81465837813,49.792305686127435,43.29765711837168,24.021138601969735,3.60317079029546,15.613740091280327
E02000977,Westminster 018,E09000033,Westminster,2.594652408973897,7027,140,100,31,92,2708.2625694664653,53.95713102679737,38.540807876283836,142.30823964707557,44.11555429059343,130.9235804753095
E02000978,Westminster 019,E09000033,Westminster,3.59334771178837,7538,67,19,2,15,2097.7652608654507,18.645565465373465,5.28754841555367,25.205624834173523,2.6532236667551072,19.899177500663306
E02000979,Westminster 020,E09000033,Westminster,1.5885980575603307,8521,94,33,4,26,5363.848935511112,59.17166998451409,20.77303307966984,38.727848844032394,4.6942847083675625,30.512850604389154
E02000980,Westminster 021,E09000033,Westminster,0.5392128760225899,8874,21,5,0,2,16457.322134919177,38.945657520092716,9.272775600022074,5.634437683119225,0.0,2.2537750732476898
E02000981,Westminster 022,E09000033,Westminster,0.3641739068461588,8430,7,10,2,7,23148.281196217496,19.22158580943327,27.459408299190386,11.862396204033216,2.372479240806643,8.30367734282325
E02000982,Westminster 023,E09000033,Westminster,0.6535905970918248,7453,63,19,4,13,11403.162825723619,96.39061559379955,29.07018565527288,25.493090030860053,5.366966322286328,17.442640547430567
E02000983,Westminster 024,E09000033,Westminster,0.5579599553397497,7625,17,3,1,3,13665.85527693834,30.46813635514122,5.376729945024921,3.9344262295081966,1.3114754098360657,3.9344262295081966
E02006782,Bromley 040,E09000006,Bromley,2.599492973077863,8204,17,2,0,0,3156.0000680772237,6.539736854865042,0.7693808064547109,2.4378352023403216,0.0,0.0
E02006783,Lewisham 037,E09000023,Lewisham,0.9383904824595757,7823,25,0,0,0,8336.61481678231,26.641361423949608,0.0,0.0,0.0,0.0
E02006784,Lewisham 038,E09000023,Lewisham,1.4426353002984251,8150,29,6,3,3,5649.3834570068275,20.10210064456417,4.159055305771898,7.361963190184049,3.6809815950920246,3.6809815950920246
