BusinessNameClean,DisplayName,StoreCount,BakeryScore,BakeryRank
walkmiso ltd,WALKMISO LTD,1,0.11639845849776952,4487
tawkal ltd,Tawkal Ltd,1,0.11638559918693442,4488
milifortune ltd,Milifortune Ltd,1,0.11635194570807218,4489
barefoot birthing,Barefoot Birthing,1,0.11633470856243516,4490
bakd london,Bakd London,1,0.11627284812151034,4491
cheam kandies,Cheam Kandies,1,0.11627096555456236,4492
crumbs and doilies,Crumbs & Doilies,1,0.11626438206639222,4493
goodcup london ltd,Goodcup london ltd,1,0.11624147699905993,4494
d grande ltd,D GRANDE Ltd,1,0.11623077822522816,4495
claudia s homemade,Claudia's Homemade,1,0.11615108534265042,4496
elvi services ltd,Elvi Services Ltd,1,0.11613544095509483,4497
nissi gourmet limited,NISSI GOURMET LIMITED,1,0.11613266351554968,4498
v and me ltd,V & Me Ltd,1,0.11601722701408328,4499
leaping toads ltd,Leaping Toads Ltd,1,0.11600385193879281,4500
vape and snack,Vape And Snack,1,0.11598568016497267,4501
carola trading ltd,Carola Trading Ltd,1,0.11596228302704341,4502
niki s homemade biscuits,Niki's Homemade Biscuits,1,0.11595018581121214,4503
zoetic limited,Zoetic Limited,1,0.1158569353498117,4504
house of hackney ltd,House of Hackney Ltd,1,0.11571951789256713,4505
noya london ltd,Noya London Ltd,1,0.11569585084860742,4506
dicle uk ltd,Dicle UK Ltd,1,0.11560589286229346,4507
padre limited,Padre limited,2,0.11557140010911598,4508
ekam food and wine ltd,Ekam Food & Wine Ltd,1,0.11557061159424793,4509
safeway express ltd,Safeway Express Ltd,1,0.11556258152841622,4510
fendale ltd,Fendale Ltd,1,0.11552472690081267,4511
simple gifts,Simple Gifts,1,0.11551187666390754,4512
dunkin donuts,Dunkin Donuts,1,0.11544478030280927,4513
gather and gather limited,Gather & Gather Limited,19,0.11541308385746446,4514
rumble tumble ltd,Rumble Tumble Ltd,1,0.11539240177522646,4515
aux merveilleux de fred,AUX MERVEILLEUX DE FRED,5,0.11537623942679626,4516
warzone gear ltd,Warzone Gear LTD,1,0.11533583220621295,4517
breadmeister,Breadmeister,1,0.11528908435358673,4518
primark stores ltd,Primark Stores Ltd,2,0.1152525054120809,4519
aarya delights,Aarya Delights,1,0.11513932556913126,4520
trsutpace ltd,TrsutPace ltd,1,0.11509887776098955,4521
dough hands,Dough Hands,1,0.1150284084789953,4522
yolkin ltd,Yolkin Ltd,1,0.11501410874117791,4523
payless,Payless,5,0.11492574555247408,4524
hive design studio,Hive Design Studio,1,0.11485956259271499,4525
wild by tart,Wild By Tart,1,0.11478029296299991,4526
kratha bondhu ltd,Kratha Bondhu Ltd,1,0.11477816400954925,4527
kaneeza limited,Kaneeza Limited,1,0.11475647437806664,4528
ocs group uk ltd wsp,OCS Group UK Ltd @ WSP,1,0.11472853764342483,4529
natural remedies international ltd,Natural Remedies International Ltd,1,0.11463053889117293,4530
my endless essentials ltd,MY ENDLESS ESSENTIALS LTD,1,0.11457099147574816,4531
redbridge express ltd,Redbridge Express Ltd,1,0.11454817496036926,4532
victory in christ ministries,Victory in Christ Ministries,1,0.11438223376983254,4533
pabulum limited,Pabulum Limited,12,0.11435442693249771,4534
w j arment ltd,W j arment ltd,1,0.11429341246917242,4535
maygardens little learners ltd,MayGardens Little Learners Ltd,1,0.1142873276794061,4536
deluxe manna ltd,Deluxe Manna Ltd,1,0.11422998884396307,4537
naan walla,Naan Walla,1,0.11421946744266658,4538
dr dessert,Dr Dessert,1,0.1141896416254019,4539
prime goods trading london ltd,Prime Goods Trading (London) Ltd,1,0.11415314580384867,4540
adeza care homes ltd,Adeza Care Homes Ltd,1,0.11415062421625358,4541
sciots ltd bor3d fingers,Sciots LTD   Bor3d Fingers,1,0.114140242666973,4542
gather and gather uk ltd,Gather & Gather UK Ltd,1,0.11413594089555285,4543
co operative retail services ltd,Co-Operative Retail Services Ltd,1,0.1141031350152077,4544
bellanzo ltd,BELLANZO LTD,1,0.11406642002621814,4545
spring west academy and logic studio school,Spring West Academy and Logic Studio School,1,0.11405294874538675,4546
gupta s indian sweets and savouries,Gupta's Indian Sweets & Savouries,1,0.11404007363339705,4547
fusion treats,Fusion Treats,3,0.11403590851252238,4548
mildreds ltd,Mildreds LTD,1,0.11402148621365481,4549
penpal group ltd,PenPal Group Ltd,1,0.11398265056335634,4550
tom savano limited,Tom Savano Limited,1,0.1139746597514933,4551
cocoa bijoux,Cocoa Bijoux,1,0.11397184331520815,4552
therapium ltd,Therapium LTD,1,0.11395656616620482,4553
lunchtime uk limited,Lunchtime UK Limited @,1,0.11395515228401815,4554
crudough,Crudough,1,0.11394250401303349,4555
leigh dynan catering ltd,Leigh Dynan Catering Ltd,3,0.11375514882821262,4556
mister waffle,Mister Waffle,1,0.11374312265770717,4557
vampure ltd hca,Vampure LTD (HCA),1,0.11372687903118002,4558
italian recipe ltd,Italian recipe ltd,1,0.11370711489071583,4559
greedy neighbour ltd,Greedy Neighbour LTD,1,0.1136621282800556,4560
tazbakes and bubbles,Tazbakes&bubbles,1,0.11358502853667375,4561
agshu ltd,AGSHU Ltd,1,0.1135700227580674,4562
buns,BUNS,1,0.11352769802251457,4563
pret a manger europe ltd,Pret A Manger (Europe) Ltd,4,0.11350468046605414,4564
wilkinson hardware stores ltd,Wilkinson Hardware Stores Ltd,1,0.11345498005396,4565
wholesale at home ltd,Wholesale At home LTD,1,0.11344550211672962,4566
alvin rose ltd,Alvin Rose Ltd,1,0.1134113008657958,4567
fresh london limited,Fresh London Limited,1,0.11339365368784869,4568
the perfect bottle ltd,The Perfect Bottle Ltd,1,0.11336983656388575,4569
the second batch,The Second Batch,1,0.11334336370342131,4570
shaz delights,Shaz Delights,1,0.11330182525340993,4571
vi consumer limited,VI Consumer Limited,1,0.11326309743040487,4572
st marys rc primary schoo,St Marys RC Primary Schoo,1,0.11324886687758588,4573
cocoro bloomsbury london ltd,COCORO BLOOMSBURY LONDON LTD,1,0.11322693442500455,4574
s g technologies ltd,S G Technologies Ltd,1,0.11318117780666395,4575
sweet caroline s,Sweet Caroline's,1,0.11317033321955236,4576
payava limited ground floor,Payava Limited (Ground Floor),1,0.11308239869192489,4577
fromagerie beillevaire uk ltd,Fromagerie Beillevaire UK Ltd,1,0.11304018681309498,4578
little tunis ltd,Little Tunis Ltd,1,0.11300749430287056,4579
j bennett billingsgate ltd,J Bennett (Billingsgate) Ltd,1,0.1129828873935977,4580
judiya enterprises ltd,Judiya Enterprises Ltd,1,0.11295181261762939,4581
rosiah group limited,Rosiah group limited,1,0.11290723977548885,4582
piccolo artisan sourdough pizza,Piccolo Artisan Sourdough Pizza,1,0.11282623294426733,4583
akeldelights,Akeldelights,1,0.11273458390346143,4584
dumdum donutterie victoria arcade,DumDum Donutterie - Victoria Arcade,1,0.11269593229557665,4585
4degrees c ltd,4Degrees C Ltd,1,0.11264875818401154,4586
crumbs and cravings,Crumbs and Cravings,1,0.11263382374777955,4587
vacherin by compass group uk axa investment manager ltd,"Vacherin By Compass Group UK, AXA Investment Manager Ltd",1,0.11260996147024706,4588
jossour trans luggage ltd,jossour trans luggage ltd,1,0.11260764200354455,4589
sultan 1 ltd,Sultan 1 LTD,1,0.11258722517338103,4590
mubarak store ltd,Mubarak Store Ltd,1,0.11254721823351545,4591
dallington school limited,Dallington School Limited,1,0.11253290999159349,4592
trikal limited,TRIKAL LIMITED,1,0.11251017483661557,4593
ruby violet ltd,Ruby Violet Ltd,1,0.11241426112455401,4594
bulgarian delights,Bulgarian Delights,1,0.11235085832188009,4595
bunify ltd,Bunify Ltd.,1,0.11234915800345034,4596
55 square limited,55 Square Limited,1,0.11227509413184715,4597
charles worthington,Charles Worthington,1,0.11221891918812986,4598
marallar ltd,Marallar Ltd,1,0.11219965232411203,4599
hheavenly delight,Hheavenly Delight,1,0.1121707989328641,4600
the packd group ltd,The Packd Group Ltd,1,0.11206325490624532,4601
spin and shake limited,Spin and Shake Limited,1,0.11202225820115701,4602
star gifts,Star Gifts,1,0.11200558659275872,4603
zoi enterprises limited,Zoi Enterprises Limited,1,0.11192834981322074,4604
unifresh wholesale ltd,Unifresh wholesale ltd,1,0.111900256138152,4605
banquetting by wainwright,Banquetting by Wainwright,1,0.11183687914170268,4606
mitchelle creps and more,Mitchelle Creps and More,1,0.11179682327395442,4607
shari treatz,Shari _treatz,1,0.11179016334452294,4608
seasonal cupcake,Seasonal cupcake,1,0.11174356625440657,4609
go doughnuts goodmayes,Go Doughnuts Goodmayes,1,0.11167964123695438,4610
bill or beak ltd,Bill or Beak Ltd,1,0.11167767924188361,4611
the clay oven,The Clay Oven,1,0.1116584121152645,4612
colin limited,Colin Limited,1,0.11163449960620307,4613
soft ice 78 limited mark pjetri,Soft Ice 78 Limited (mark pjetri ),1,0.11162739906395126,4614
cottage food limited,Cottage Food Limited,1,0.11162053114723343,4615
jonnie s crumble,Jonnie's Crumble,1,0.11160986575487047,4616
ddk distribution ltd,DDK Distribution Ltd,1,0.11160115417701927,4617
chrischem uk ltd,Chrischem UK Ltd,1,0.11153959191597522,4618
patcharoo ltd,Patcharoo Ltd,1,0.11146747905652232,4619
innovate services limited,Innovate Services Limited @,2,0.11144281986600173,4620
golden delights,Golden Delights,1,0.11140977148671616,4621
riaans kitchen ltd,Riaans kitchen ltd,1,0.11140429454609448,4622
halvuna group ltd,Halvuna Group Ltd,1,0.11139989720147206,4623
tokyotokoi ltd momen ltd,TokyoToKoi Ltd / Momen Ltd,1,0.11118766128574747,4624
poundland ltd,Poundland Ltd,2,0.11097571436678699,4625
jelly drops,Jelly Drops,1,0.11096916588012852,4626
party quiz,Party Quiz,1,0.11096912080536737,4627
hazal nuts,Hazal Nuts,1,0.11096209229045573,4628
a f browne ltd,A F Browne Ltd,1,0.11091982105360577,4629
focaccia mia ltd,Focaccia Mia Ltd,2,0.1109145141131928,4630
delice by chloe ltd,DELICE BY CHLOE LTD,1,0.11091088532238938,4631
costco wholesale uk limited,Costco Wholesale UK Limited,1,0.1108910655707677,4632
jolene,Jolene,1,0.11086299289533462,4633
chulo squad ltd,Chulo Squad Ltd,1,0.11083520498009299,4634
hammersmith belle,Hammersmith Belle,1,0.11075553354706959,4635
petitou ltd,Petitou ltd,1,0.11072579110729538,4636
adams,Adams,1,0.11072349185989029,4637
europatch uk ltd,Europatch UK Ltd,1,0.11068687712628117,4638
flour to the people,Flour To The People,1,0.11062425607266611,4639
huxley mini market ltd,Huxley Mini Market Ltd,1,0.1106106205686418,4640
green lanes projects ltd,Green Lanes Projects Ltd,1,0.11056970922924629,4641
jennyrosebake,JennyRoseBake,1,0.11048695629523107,4642
miratoni ltd,Miratoni LTD,1,0.11043535843729387,4643
naitre ltd hca,Naitre Ltd (HCA),1,0.11033777197226288,4644
blue tree kitchen ltd,Blue Tree Kitchen Ltd,1,0.11030782282618548,4645
urban chocolatier,Urban Chocolatier,3,0.11022773994990144,4646
dessertz,Dessertz,3,0.11020725160284463,4647
vitality retail ltd,Vitality Retail Ltd,1,0.11016707265911269,4648
keshuai ltd,KESHUAI LTD,2,0.1101319215516966,4649
whole treats,Whole Treats,1,0.11010313214992302,4650
asda stores limited,Asda Stores Limited,3,0.11010256474969973,4651
sky vape,Sky Vape,1,0.11006219424532503,4652
dream doughnuts,Dream Doughnuts,1,0.11003635836340053,4653
wyngz e14 ltd,Wyngz E14 Ltd,1,0.11002135762458441,4654
heavenly tasty velvety delight foods,Heavenly Tasty Velvety Delight Foods,1,0.10999670600085387,4655
graysons mccann world group,"Graysons, McCann World Group",1,0.10996627459128541,4656
mels meals events ltd,Mels Meals Events Ltd,1,0.10991945705039102,4657
bougie beigel,Bougie Beigel,1,0.10989230327834906,4658
gg tcr ltd,GG TCR Ltd,1,0.10986544764552249,4659
los parces ltd,Los Parces Ltd,1,0.10984837338284016,4660
camp elite ltd haf,Camp Elite Ltd (HAF),3,0.10981500608655542,4661
enchanted wood preschool ltd the broadway,Enchanted Wood Preschool Ltd - The Broadway,1,0.10977978850317999,4662
savouro lilydobrownies,Savouro-lilydobrownies,1,0.10959717003431309,4663
laabham ltd,Laabham Ltd,1,0.10952825549743524,4664
click clack vending ltd,Click Clack Vending Ltd,1,0.10951886662279854,4665
jolly lolly ltd,Jolly lolly ltd,1,0.10951313195282832,4666
grover enterprise ltd,Grover Enterprise Ltd,1,0.1094428610902096,4667
anjana bhog savouries ltd,ANJANA BHOG SAVOURIES LTD,1,0.10938300790750381,4668
neighbours price,Neighbours Price,1,0.10930901250770597,4669
printers and stationers,Printers and Stationers,1,0.10926482991479838,4670
nonna anna limited,Nonna anna limited,1,0.10918285513356707,4671
whisked away,Whisked Away,1,0.10916928889880348,4672
logic studio school compass,Logic Studio School (Compass),1,0.10913727251360861,4673
abow bakes and catering kitchen 6,Abow Bakes and Catering (Kitchen 6),1,0.10913614590694201,4674
la kandyan,La Kandyan,1,0.10908751815282576,4675
hyper japan cross media ltd,Hyper Japan @ Cross Media Ltd,1,0.10905285837055685,4676
pasticcio,Pasticcio,1,0.10905154788878693,4677
traders coffee ltd,Traders Coffee Ltd,1,0.10901945458997046,4678
humbledough,Humbledough,1,0.10897898100644753,4679
blank street uk limited,BLANK STREET UK LIMITED,3,0.10897848921085422,4680
t bush billingsgate ltd,T Bush (Billingsgate) Ltd,1,0.10896953912210347,4681
belle ame patisserie a little red fruit,Belle Ame Patisserie / A Little Red Fruit,1,0.10891076327161728,4682
boutique da carne ltd,Boutique Da Carne Ltd,1,0.10890708438794643,4683
homemade alfajor,Homemade Alfajor,1,0.10885607893425016,4684
remark ltd,Remark! Ltd,1,0.1088434207762488,4685
asian people s disability alliance ltd,Asian People's Disability Alliance Ltd,1,0.10877493086787153,4686
pan asia box limited,PAN ASIA BOX LIMITED,1,0.10870770803979234,4687
all sports london ltd,ALL SPORTS LONDON LTD,1,0.10869347126250686,4688
munshi naan by meezan s mom,Munshi Naan By Meezan's Mom,1,0.10865705225969606,4689
daily kneads,Daily Kneads,1,0.10863151989472415,4690
the after school cookie club,The After School Cookie Club,4,0.10852965413129756,4691
stop and go ltd,STOP AND GO LTD,1,0.10852149183004199,4692
yellow beigel shop,Yellow Beigel Shop,1,0.1085135792917639,4693
quillsmiths publishing ltd,Quillsmiths Publishing Ltd,1,0.10850972968709897,4694
spuds and shakes ltd,Spuds & Shakes Ltd,1,0.10850407084576505,4695
the happy treat company,The Happy Treat Company,1,0.1085012902890275,4696
ladoo barfi,Ladoo Barfi,1,0.10849881792392403,4697
annapurna s indian sweets and savouries,Annapurna's - Indian Sweets & Savouries,1,0.10845033611537931,4698
aspens services ltd,Aspens Services Ltd,15,0.10842959577718753,4699
nue millet,Nue Millet,1,0.10830192261800572,4700
tesco stores ltd,Tesco Stores Ltd,5,0.10825314840119128,4701
actikid ltd and actihealth ltd,ActiKid Ltd and ActiHealth Ltd,1,0.10822508268613339,4702
gather and gather ltd,Gather & Gather Ltd,2,0.10817107546163252,4703
kenji uk ltd,Kenji (UK) Ltd,1,0.108099428125978,4704
tgb bars ltd,TGB Bars LTD,1,0.10809097247266515,4705
merkur slots uk ltd,Merkur Slots UK LTD,2,0.10806345516995339,4706
sweet caroline,SWEET CAROLINE,1,0.10805532475659273,4707
sina s delights,Sina's Delights,1,0.10796571777868778,4708
company of cooks by compass group uk,Company of Cooks by Compass Group UK,15,0.10792820144688729,4709
bartlett mitchell ltd brooks macdonald 8th floor,"Bartlett Mitchell Ltd, Brooks Macdonald, 8th Floor",1,0.10792044292073821,4710
nua skin studio,Nua Skin Studio,1,0.10790498202391577,4711
j s bun n dough,J's Bun N Dough,1,0.10788405807904898,4712
amapola bakery cafe,Amapola Bakery Cafe,1,0.10787938589592637,4713
traditii ltd,Traditii Ltd,1,0.10783365147369162,4714
gerhold limited,Gerhold Limited,1,0.10782296769727588,4715
crumbs and co,Crumbs & Co,1,0.10781285058077947,4716
deskontao ltd,Deskontao Ltd,2,0.1077397352853492,4717
philip small ltd,Philip Small Ltd,1,0.10772405391943791,4718
millers,Millers,1,0.10771892164331227,4719
maison souss,Maison Souss,1,0.10768128451390206,4720
party cones and bags by hollie and colin,Party Cones And Bags By Hollie And Colin,1,0.10767708362754166,4721
cookie s island,Cookie’s Island,1,0.10764910544590572,4722
bnr convenience store ltd,BNR Convenience Store Ltd,1,0.1075929942888272,4723
chrissy s kitchen ltd,Chrissy's Kitchen Ltd,1,0.10755021579603284,4724
crumb and cloak,Crumb & Cloak,1,0.10752198436417452,4725
sharon cooks,Sharon Cooks,1,0.1074307643998819,4726
drs care home limited,DRS Care Home Limited,1,0.10741852799091692,4727
peaches boba and bakes,Peaches Boba and Bakes,1,0.10740752023358426,4728
easyvend uk ltd,Easyvend uk ltd,1,0.10739413979066328,4729
jocey s divine enterprise ltd,Jocey's divine enterprise ltd,1,0.10739343594509126,4730
love desserts,Love Desserts,1,0.10738266020521128,4731
wasabi co ltd,Wasabi Co Ltd,3,0.10733010868630838,4732
the crumb edit,The Crumb Edit,1,0.10726630177374118,4733
london essentials ltd,London Essentials Ltd,1,0.10725170136949132,4734
electro rent ltd,Electro Rent Ltd.,1,0.10721539725587034,4735
tortuga brands limited,Tortuga Brands Limited,1,0.10718684533412527,4736
costcutter harrow limited,Costcutter Harrow limited,1,0.10714665807631095,4737
leeming pilkington ltd,LEEMING PILKINGTON LTD,1,0.10699526838465968,4738
worshipful company of it,Worshipful Company Of It,1,0.1069617594667431,4739
natoora ltd,Natoora ltd,2,0.10695902184895859,4740
argos ltd sainsbury s insert,Argos Ltd (Sainsbury's insert),1,0.10694194683115484,4741
zaheer supermarket ltd,ZAHEER SUPERMARKET LTD,1,0.10687998563985318,4742
twist,Twist,1,0.10687942660759699,4743
viserra limited,Viserra limited,1,0.10683666543717664,4744
sweet news and wine,Sweet News & Wine,1,0.1067611705893601,4745
digby s patesserie ltd,Digby's Patesserie Ltd,1,0.10668789509782088,4746
chocoteriz,Chocoteriz,1,0.10663612367917091,4747
rise and fold,RISE & FOLD,1,0.10660462953631787,4748
pezzo donuts,Pezzo Donuts,1,0.10657231483215222,4749
the crumble rumble,The Crumble Rumble,1,0.10649628202093159,4750
swifty1 ltd,Swifty1 LTD,1,0.10645926439526576,4751
jmd events london limited,JMD Events London Limited,1,0.10643708873363499,4752
friendly price ltd,Friendly Price Ltd,1,0.10639502694934515,4753
cutonic ltd,Cutonic Ltd,1,0.10637582774047542,4754
heath pie shop,Heath Pie Shop,1,0.10634347916233512,4755
fudgy,Fudgy,1,0.1063174645188086,4756
itsu limited,itsu Limited,1,0.1063046327970575,4757
argos limited,Argos Limited,2,0.10630127051403927,4758
pancake parlour,Pancake Parlour,1,0.10628117188629083,4759
events by joelle,Events By Joelle,1,0.10627549300779399,4760
hazel homes for autism,Hazel Homes For Autism,1,0.10621336607962065,4761
