FHRSID,BusinessName,BusinessType,PostCode,LocalAuthorityName,geocode.longitude,geocode.latitude,BusinessNameClean
1619242,Jil fresh,Takeaway/sandwich shop,SE5 9PR,Southwark,-0.0941122,51.471382,jil fresh
1619246,Walworth living room community cafe & fridge,Restaurant/Cafe/Canteen,SE17 2JU,Southwark,-0.080883,51.489709,walworth living room community cafe and fridge
1619247,W h smith,Retailers - other,,Southwark,-0.0895389,51.5032871,w h smith
1623967,Nutmeg london ltd. t/a eric's,Retailers - other,SE22 9EF,Southwark,-0.0691847,51.4571249,nutmeg london ltd t a eric s
1623972,Grace palace,Retailers - other,SE17 2QW,Southwark,-0.08086,51.486822,grace palace
1623974,Pandacup,Takeaway/sandwich shop,SE1 8NY,Southwark,-0.1052233,51.5062471,pandacup
1623976,Goose green primary school in house catering,School/college/university,SE22 8HG,Southwark,,,goose green primary school in house catering
1623977,Southwark day centre for asylum seekers,Other catering premises,SE15 6EF,Southwark,-0.0822599977254868,51.4802894592285,southwark day centre for asylum seekers
1623978,Joseph's fish and chips,Takeaway/sandwich shop,SE22 8LZ,Southwark,-0.0750323,51.4495142,joseph s fish and chips
1623980,Greggs newington - mfg newington service station,Restaurant/Cafe/Canteen,SE1 4AG,Southwark,-0.0921560004353523,51.4943351745605,greggs newington mfg newington service station
1623981,Amorino,Restaurant/Cafe/Canteen,SE1 9PA,Southwark,-0.0921886,51.5061398,amorino
1623984,Burrito cocina,Restaurant/Cafe/Canteen,SE1 2RS,Southwark,-0.080878,51.504915,burrito cocina
1625686,Murger han elephant and castle,Restaurant/Cafe/Canteen,SE17 1EN,Southwark,-0.0978348,51.494358,murger han elephant and castle
1625688,Pasta evangelists ltd,Takeaway/sandwich shop,SE16 3JU,Southwark,-0.056388,51.488181,pasta evangelists ltd
1625689,Meson don felipe,Other catering premises,SE1 8LF,Southwark,-0.1071203,51.5028964,meson don felipe
1625691,Puro corazon uk,Takeaway/sandwich shop,SE17 3AP,Southwark,-0.0999455,51.4910988,puro corazon uk
1625692,Bassies's kitchen,Retailers - other,SE22,Southwark,,,bassies s kitchen
1625694,Viet flavours,Takeaway/sandwich shop,SE22 8EW,Southwark,-0.074967,51.459855,viet flavours
1625696,Malevo tower bridge,Restaurant/Cafe/Canteen,SE1 3PH,Southwark,-0.078253,51.499845,malevo tower bridge
1625698,Cuppachno,Mobile caterer,SE15,Southwark,,,cuppachno
1625701,Londis - commercial way,Retailers - supermarkets/hypermarkets,SE15 6DB,Southwark,-0.0734163,51.4773026,londis commercial way
1625702,Morley's,Takeaway/sandwich shop,SE5 8QZ,Southwark,-0.088775,51.473552,morley s
1630523,Roast,Restaurant/Cafe/Canteen,SE1 9AH,Southwark,-0.09073,51.5054815,roast
1630525,Revive,Restaurant/Cafe/Canteen,SE16 7AR,Southwark,-0.049166,51.497746,revive
1630526,St james breakfast & afterschool club,School/college/university,SE16 4SU,Southwark,-0.067776,51.497848,st james breakfast and afterschool club
1630527,Lenta space,Restaurant/Cafe/Canteen,SE1 8EN,Southwark,-0.104619,51.5011013,lenta space
1630528,White men cant jerk,Other catering premises,SE15 1TF,Southwark,,,white men cant jerk
1630533,Valentino pizza & kebab,Restaurant/Cafe/Canteen,SE5 7EJ,Southwark,-0.082566,51.4781,valentino pizza and kebab
1630534,Nisa nunhead express,Retailers - supermarkets/hypermarkets,SE15 3XX,Southwark,-0.058254,51.466971,nisa nunhead express
1630537,Bancone borough yards,Other catering premises,SE1 9AD,Southwark,-0.0917819,51.5064477,bancone borough yards
1630542,Crol & co.,Restaurant/Cafe/Canteen,SE1 3LE,Southwark,-0.0805921,51.5005228,crol and co
1630543,Olive dining ltd,School/college/university,SE24 9JH,Southwark,-0.089304,51.456421,olive dining ltd
1634024,Mash paddle brewery,Retailers - other,SE16 3RA,Southwark,-0.072315,51.4976082,mash paddle brewery
1634025,Apple tree children's cafe,Restaurant/Cafe/Canteen,SE22 9QH,Southwark,-0.0668727,51.4621048,apple tree children s cafe
1634026,Mambo 190 bar and lounge,Pub/bar/nightclub,SE1 5TY,Southwark,-0.08113,51.490351,mambo 190 bar and lounge
1634027,Bright explorers day nursery,Caring Premises,SE5 8QZ,Southwark,-0.087434,51.4733775,bright explorers day nursery
1634029,Olive dining ltd,School/college/university,SE17 2HR,Southwark,-0.088399,51.484966,olive dining ltd
1634030,The manor club,Pub/bar/nightclub,SE17 1JL,Southwark,-0.0983920022845268,51.4920997619629,the manor club
1634031,Blue moon supermarket,Retailers - other,SE1 6AD,Southwark,-0.093839,51.496476,blue moon supermarket
1634034,Saltenas martin,Restaurant/Cafe/Canteen,SE1 5TY,Southwark,-0.0803622,51.4898806,saltenas martin
1634035,Morleys,Takeaway/sandwich shop,SE22 8BE,Southwark,-0.081094,51.462024,morleys
1640075,S & s halal butcher meat limited,Retailers - other,SE17 2TG,Southwark,-0.094673,51.487154,s and s halal butcher meat limited
1640076,Pho,Restaurant/Cafe/Canteen,SE1 1RQ,Southwark,-0.0912439,51.5045636,pho
1640080,Level 3 espresso cafe,Restaurant/Cafe/Canteen,SE1 9TG,Southwark,-0.0993734,51.5076183,level 3 espresso cafe
1640082,Greenfield butchers,Retailers - other,SE17 2DN,Southwark,-0.0940567,51.4879188,greenfield butchers
1640084,Brick brewery,Pub/bar/nightclub,SE15 4QL,Southwark,-0.070302,51.469437,brick brewery
1640086,Sams kebab,Restaurant/Cafe/Canteen,SE15 4DH,Southwark,-0.072468,51.466882,sams kebab
1640087,Waterside care home,Caring Premises,SE15 6LA,Southwark,-0.073809,51.480852,waterside care home
1640089,Shan fur ltd,Other catering premises,SE1 5TE,Southwark,,,shan fur ltd
1644690,That's banging,Other catering premises,SE1 3PA,Southwark,-0.075771,51.4993989,that s banging
1644693,Premium halal butchers,Retailers - other,SE17 2DJ,Southwark,-0.093963,51.488303,premium halal butchers
1644695,Spizza 2,Takeaway/sandwich shop,SE1 0NW,Southwark,-0.0964644,51.5039778,spizza 2
1644696,Spring community hub,Retailers - other,SE5 8PQ,Southwark,-0.082635,51.4710689,spring community hub
1644697,Fat boys on tour,Restaurant/Cafe/Canteen,SE15 4ST,Southwark,-0.068948,51.4705477,fat boys on tour
1644699,Khf,Restaurant/Cafe/Canteen,SE15 5EB,Southwark,-0.07241,51.473716,khf
1644700,Card factory,Retailers - other,SE17 2TG,Southwark,-0.0950195,51.4876287,card factory
1644701,Sv candy,Retailers - other,,Southwark,,,sv candy
1644702,La brasa,Other catering premises,SE17 1RL,Southwark,-0.09566,51.488718,la brasa
1648689,Clubhouse cafe,Restaurant/Cafe/Canteen,SE5 7LA,Southwark,-0.092372,51.481551,clubhouse cafe
1648690,Susitas latinos shop,Restaurant/Cafe/Canteen,SE5 8TR,Southwark,-0.0887247,51.4738482,susitas latinos shop
1648691,Foodie cuisine,Restaurant/Cafe/Canteen,SE5 8PX,Southwark,-0.079771,51.473666,foodie cuisine
1648694,Sticky mango (tower bridge) ltd,Restaurant/Cafe/Canteen,SE1 2YE,Southwark,-0.073513,51.50358,sticky mango tower bridge ltd
1648695,London bridge local,Retailers - other,SE1 1NH,Southwark,-0.090342,51.504314,london bridge local
1648700,Bluegrove house care home,Caring Premises,SE16 2JN,Southwark,-0.058241,51.493041,bluegrove house care home
1651042,Tigella,Restaurant/Cafe/Canteen,SE15 5SE,Southwark,-0.0682231,51.4741056,tigella
1651043,Southwark youth and play service,Other catering premises,,Southwark,-0.072978,51.4870167,southwark youth and play service
1651046,Southwark youth and play services,Other catering premises,SE15 6DR,Southwark,-0.075382,51.478027,southwark youth and play services
1651048,The play professionals - afterschool club,School/college/university,SE1 1HG,Southwark,,,the play professionals afterschool club
1651049,Sidequest gamers hub,Restaurant/Cafe/Canteen,SE1 6TJ,Southwark,-0.0964741,51.4943081,sidequest gamers hub
1651050,Cookedbyb ltd,Takeaway/sandwich shop,SE15 1TF,Southwark,-0.0560513,51.4826633,cookedbyb ltd
1651051,Three greek guys also trading as cycling cantina,Takeaway/sandwich shop,,Southwark,-0.0464619,51.4950579,three greek guys also trading as cycling cantina
1651052,Taca tacos,Restaurant/Cafe/Canteen,SE15 4NF,Southwark,-0.066768,51.467202,taca tacos
1651054,Thames distillers ltd,Farmers/growers,SE1 5AN,Southwark,-0.0712736,51.4847404,thames distillers ltd
1651056,Spring community hub,Other catering premises,SE5 8PQ,Southwark,-0.0823774,51.470687,spring community hub
1655814,Hca international ltd.,Restaurant/Cafe/Canteen,SE1 2PR,Southwark,-0.0858671,51.5063285,hca international ltd
1655815,Vinoteca ltd,Takeaway/sandwich shop,SE1 9AD,Southwark,-0.0916479,51.5063278,vinoteca ltd
1655817,Tower bridge arms,Pub/bar/nightclub,SE1 2UP,Southwark,-0.0768778,51.502845,tower bridge arms
1655818,The after school cookie club,Retailers - other,SE1 9PA,Southwark,-0.0921886,51.5061398,the after school cookie club
1655820,Costcutter supermarket,Retailers - other,SE1 4TL,Southwark,-0.08392,51.495613,costcutter supermarket
1655822,Two dots,Restaurant/Cafe/Canteen,SE1 4LA,Southwark,-0.091471,51.500727,two dots
1655827,Rambutan,Restaurant/Cafe/Canteen,SE1 9AD,Southwark,-0.091669,51.505658,rambutan
1655828,Cake box peckham,Other catering premises,SE15 4TT,Southwark,-0.0666448,51.4678385,cake box peckham
1655830,Howden group services,Restaurant/Cafe/Canteen,SE16 3DH,Southwark,-0.0622882,51.4847177,howden group services
1662813,Benny the butcher ltd,Retailers - other,SE1 6DR,Southwark,-0.0983716,51.4984564,benny the butcher ltd
1662814,Kanpai london ltd,Manufacturers/packers,SE1 2EZ,Southwark,-0.0724457,51.4989503,kanpai london ltd
1662815,Holroyd howe - dulwich prep london,School/college/university,SE21 7AB,Southwark,-0.0882096,51.4424188,holroyd howe dulwich prep london
1662816,Hca international ltd,Restaurant/Cafe/Canteen,SE1 9RT,Southwark,-0.089001,51.504652,hca international ltd
1662818,Chipotle mexican grill uk ltd,Takeaway/sandwich shop,SE22 8EP,Southwark,-0.07479,51.458584,chipotle mexican grill uk ltd
1662821,Delay no more bottle shop,Retailers - other,SE1 2DE,Southwark,-0.0723831,51.5007748,delay no more bottle shop
1662822,Sainsbury's,Retailers - supermarkets/hypermarkets,SE5 0EE,Southwark,-0.094426,51.4792518,sainsbury s
1662825,The grill house,Other catering premises,SE16 3TP,Southwark,-0.061468,51.492357,the grill house
1662828,Kokura,Restaurant/Cafe/Canteen,SE1 8LF,Southwark,-0.10682,51.503053,kokura
1662829,Little tokyo japanese food,Restaurant/Cafe/Canteen,SE15 5EW,Southwark,,,little tokyo japanese food
1662830,1st place at the elephant,Caring Premises,SE17 3AN,Southwark,-0.101201,51.491613,1st place at the elephant
1662832,Wingstop,Takeaway/sandwich shop,SE15 1TF,Southwark,-0.056079,51.483248,wingstop
1662835,Birds hill coffee,Takeaway/sandwich shop,SE1 0SW,Southwark,-0.101584,51.506313,birds hill coffee
1662836,Smile vegetables limited,Retailers - other,SE15 4RY,Southwark,-0.068865,51.470033,smile vegetables limited
1662838,Holroyd howe - dulwich prep london | independent school for boys,School/college/university,SE21 7AA,Southwark,-0.0852003,51.4342041,holroyd howe dulwich prep london independent school for boys
1662839,Pizzeria ristorante dai due fratelli london ltd,Other catering premises,SE22 8EW,Southwark,-0.074967,51.459855,pizzeria ristorante dai due fratelli london ltd
1662841,Gym nation london bridge ltd,Restaurant/Cafe/Canteen,SE1 2EY,Southwark,-0.0800786,51.5027986,gym nation london bridge ltd
1662843,Harrison catering services ltd,School/college/university,SE1 2AE,Southwark,-0.077026,51.501597,harrison catering services ltd
1662844,Egg and keg,Takeaway/sandwich shop,SE1 6DR,Southwark,-0.098125,51.498703,egg and keg
1662845,Morley's herne hill,Takeaway/sandwich shop,SE24 9AA,Southwark,-0.100502,51.450542,morley s herne hill
1662847,Plant'd coffee,Retailers - other,SE1 9RT,Southwark,-0.089001,51.504652,plant d coffee
1664084,Mogul,Retailers - supermarkets/hypermarkets,SE16 5SW,Southwark,-0.043539,51.506366,mogul
1667004,D4100,Restaurant/Cafe/Canteen,SE15 3HB,Southwark,-0.056707,51.466101,d4100
1667006,Rice+co. ltd,Mobile caterer,SE15,Southwark,,,rice co ltd
1667007,Half-almond cookies,Takeaway/sandwich shop,SE24,Southwark,,,half almond cookies
1667012,Native grocery elephant park,Retailers - other,SE17 1GA,Southwark,-0.0971818,51.4913957,native grocery elephant park
1667013,The tinned fish market,Takeaway/sandwich shop,SE1 9AL,Southwark,-0.090252,51.505428,the tinned fish market
1667016,Masters,Restaurant/Cafe/Canteen,SE1 8HW,Southwark,-0.105055,51.5012456,masters
1667017,Lions den chicken & grill,Takeaway/sandwich shop,SE16 2BE,Southwark,-0.053326,51.490729,lions den chicken and grill
1667018,Saint louie,Other catering premises,SE17 2HH,Southwark,,,saint louie
1667019,Bar + block,Restaurant/Cafe/Canteen,SE1 8LE,Southwark,-0.1063258,51.5026253,bar block
1671560,West 16th - dulwich,Restaurant/Cafe/Canteen,SE24 9JY,Southwark,-0.093967,51.453313,west 16th dulwich
1671565,Los arrieros de pito,Restaurant/Cafe/Canteen,SE1 6SP,Southwark,-0.099327,51.492329,los arrieros de pito
1671566,Leyf - south bermondsey nursery & pre-school,Caring Premises,SE16 3PN,Southwark,-0.062326,51.4902493,leyf south bermondsey nursery and pre school
1672156,Express fish bar,Takeaway/sandwich shop,SE16 2UG,Southwark,-0.046828,51.492797,express fish bar
1675116,Go cake shop,Restaurant/Cafe/Canteen,SE15 5SF,Southwark,-0.0677976,51.4741239,go cake shop
1675118,Condiment pantry,Takeaway/sandwich shop,SE1 1TL,Southwark,-0.090093,51.505093,condiment pantry
1675119,In mayfair limited,Restaurant/Cafe/Canteen,SE16 2LW,Southwark,-0.0461511,51.4928945,in mayfair limited
1675122,Wally's jerk & grill,Takeaway/sandwich shop,SE5 ,Southwark,,,wally s jerk and grill
1675126,The park college,School/college/university,SE11 4AS,Southwark,-0.106872,51.485473,the park college
1675128,Olive dining ltd,School/college/university,SE21 7AL,Southwark,-0.0871,51.451637,olive dining ltd
1675131,Tst organic food,Takeaway/sandwich shop,SE17,Southwark,,,tst organic food
1675139,Chern thai cafe,Restaurant/Cafe/Canteen,SE22 8EQ,Southwark,-0.078605,51.461659,chern thai cafe
1675140,Eggfree cake box,Retailers - other,SE16 3RN,Southwark,-0.0619144,51.49214,eggfree cake box
1675142,Mighty diamonds tiney home nursery,Caring Premises,SE1 ,Southwark,,,mighty diamonds tiney home nursery
1675143,Colibri,Restaurant/Cafe/Canteen,SE1 4RF,Southwark,-0.0844172,51.4938318,colibri
1675149,Starbucks coffee company,Other catering premises,SE1 9SU,Southwark,-0.088313,51.505963,starbucks coffee company
1675151,Hotteok,Mobile caterer,SE17,Southwark,,,hotteok
1675156,City wines,Retailers - supermarkets/hypermarkets,SE16 4SH,Southwark,-0.066082,51.498395,city wines
1675158,Kiosk 2 t/a bridge cafe,Mobile caterer,SE1 2SX,Southwark,-0.0873362,51.5062173,kiosk 2 t a bridge cafe
1675162,139 fika ltd,Other catering premises,SE15 4DH,Southwark,-0.072468,51.466882,139 fika ltd
1675163,Falafel home 1,Takeaway/sandwich shop,SE1 0XH,Southwark,-0.1043536,51.504202,falafel home 1
1675165,Bistro chez yves ltd,Restaurant/Cafe/Canteen,SE19 1PL,Southwark,-0.083415,51.424499,bistro chez yves ltd
1675171,Chi chinese restaurant,Restaurant/Cafe/Canteen,SE22 8EP,Southwark,-0.07479,51.458584,chi chinese restaurant
1675172,Mooboo,Restaurant/Cafe/Canteen,SE1 6JX,Southwark,-0.1035307,51.4973888,mooboo
1675178,Tossed,Restaurant/Cafe/Canteen,SE1 2DA,Southwark,-0.0831631,51.5051782,tossed
1675179,Hayatt lebanese cuisine,Restaurant/Cafe/Canteen,SE5 8QU,Southwark,-0.091357,51.47381,hayatt lebanese cuisine
1675180,German doner kebab,Restaurant/Cafe/Canteen,SE1 1JX,Southwark,-0.094262,51.5008868,german doner kebab
1675181,Mary and me,Restaurant/Cafe/Canteen,SE1 8NW,Southwark,-0.104038,51.505849,mary and me
1675182,Olive dining ltd,School/college/university,SE15 4DG,Southwark,,,olive dining ltd
1675183,Olive dining ltd,School/college/university,SE22 8RB,Southwark,,,olive dining ltd
1679788,Payless,Retailers - other,SE15 5PY,Southwark,-0.07705,51.473999,payless
1679793,Peckham arches,Other catering premises,SE15 4QN,Southwark,-0.0708623,51.4692934,peckham arches
1679794,Olong bubble and fruit teas,Restaurant/Cafe/Canteen,SE17 1JL,Southwark,-0.0980844,51.4914133,olong bubble and fruit teas
1679797,El socavon,Restaurant/Cafe/Canteen,SE1 5TY,Southwark,-0.08113,51.490351,el socavon
1679798,Nono camberwell,Retailers - other,SE5 7RH,Southwark,-0.0855562,51.4755126,nono camberwell
1679799,Cafe mona,Other catering premises,SE5 8RS,Southwark,-0.09274,51.47171,cafe mona
1679800,Filishack,Restaurant/Cafe/Canteen,SE17 1FY,Southwark,-0.0968064,51.4918613,filishack
1679804,Donna bs tiney home nursery,Caring Premises,SE5 ,Southwark,,,donna bs tiney home nursery
1679805,Londis,Retailers - other,SE15 3AR,Southwark,-0.051429,51.456508,londis
1679807,St pauls primary school breakfast & afterschool club,School/college/university,SE17 3DT,Southwark,-0.099158,51.486346,st pauls primary school breakfast and afterschool club
1679808,Alfred salter primary school breakfast & afterschool club,School/college/university,SE16 7LP,Southwark,-0.043583,51.499614,alfred salter primary school breakfast and afterschool club
1679810,Vibe better,Retailers - other,SE17,Southwark,,,vibe better
1681597,Zaitoon food market,Retailers - supermarkets/hypermarkets,SE1 5UB,Southwark,-0.079175,51.489213,zaitoon food market
1682925,Union street theatre/cafe,Restaurant/Cafe/Canteen,SE1 0UR,Southwark,-0.103193998336792,51.5058441162109,union street theatre cafe
1682926,Kokum restaurant,Restaurant/Cafe/Canteen,SE22 9AX,Southwark,-0.069602,51.462141,kokum restaurant
1682927,Angels cuisine ltd,Takeaway/sandwich shop,SE1 5AG,Southwark,-0.0723099,51.4860382,angels cuisine ltd
1682929,Caffe vape,Restaurant/Cafe/Canteen,SE5 9PR,Southwark,-0.093968,51.471604,caffe vape
1682930,Saperavi ltd t/a 80-20 wines,Retailers - other,SE15 4JR,Southwark,-0.0668027,51.4651253,saperavi ltd t a 80 20 wines
1682932,Cheung wah,Takeaway/sandwich shop,SE1 3AA,Southwark,-0.079785,51.496309,cheung wah
1682934,Best supermarket (old kent road) ltd,Retailers - other,SE1 5UT,Southwark,-0.082319,51.492214,best supermarket old kent road ltd
1682936,Malabar feast ltd,Takeaway/sandwich shop,SE15 4LL,Southwark,-0.072262,51.465971,malabar feast ltd
1682937,Pancake ladies,Other catering premises,SE22,Southwark,,,pancake ladies
1682943,Joli,Takeaway/sandwich shop,SE1 9AH,Southwark,-0.0907299965620041,51.5054817199707,joli
1682944,Grocer london,Retailers - other,SE16 7JQ,Southwark,-0.0531812,51.4993154,grocer london
1682946,Buzz coffee,Takeaway/sandwich shop,SE11 4JQ,Southwark,-0.1045044,51.4889952,buzz coffee
1682948,Old spike cafe,Takeaway/sandwich shop,SE1 6FJ,Southwark,-0.099744,51.4970757,old spike cafe
1682949,La fama butchers,Retailers - other,SE17 1LB,Southwark,-0.098659,51.493838,la fama butchers
1682950,Enginar eatery ltd,Restaurant/Cafe/Canteen,SE16 2LS,Southwark,-0.043612,51.492204,enginar eatery ltd
1683395,Mentzendorff & co. ltd,Distributors/Transporters,SE1 3UD,Southwark,-0.0824664,51.5018665,mentzendorff and co ltd
1687230,Come n go souvlaki,Mobile caterer,SE22 8BD,Southwark,,,come n go souvlaki
1687231,La hueca ltd,Restaurant/Cafe/Canteen,SE1 5UB,Southwark,-0.079175,51.489213,la hueca ltd
1687233,Lucky dog,Takeaway/sandwich shop,SE17 2DH,Southwark,-0.092383,51.488898,lucky dog
1687234,Lunchtime company limited,School/college/university,SE1 4RP,Southwark,-0.082149,51.495584,lunchtime company limited
1687236,Hca uk at the shard,Restaurant/Cafe/Canteen,SE1 9SP,Southwark,-0.0864218,51.5044401,hca uk at the shard
1687238,The summer house bakery also t/a house of cocoa,Retailers - other,SE16,Southwark,,,the summer house bakery also t a house of cocoa
1687244,Jamaican village of vegetables,Retailers - other,SE15 4ST,Southwark,-0.0683041,51.4701411,jamaican village of vegetables
1687245,Taginehub,Takeaway/sandwich shop,SE1 ,Southwark,,,taginehub
1687249,Herne hill convenience,Retailers - other,SE24 9AA,Southwark,-0.100502,51.450542,herne hill convenience
1687250,East street grocery,Retailers - other,SE17 2SX,Southwark,-0.081595,51.4903684,east street grocery
1687252,Stafridi,Takeaway/sandwich shop,SE17,Southwark,,,stafridi
1687253,Forest hill kebab,Takeaway/sandwich shop,SE22 0RS,Southwark,-0.060353,51.452096,forest hill kebab
1687254,Giggling sausage cafe,Restaurant/Cafe/Canteen,SE1 1PQ,Southwark,-0.097867,51.500768,giggling sausage cafe
1687255,Chesauce,Manufacturers/packers,SE1 ,Southwark,,,chesauce
1687258,Iro sushi,Restaurant/Cafe/Canteen,SE1 4TR,Southwark,-0.083249,51.495457,iro sushi
1688952,The hoxton hotel,Hotel/bed & breakfast/guest house,SE1 8NY,Southwark,-0.1047618,51.5058955,the hoxton hotel
1688953,Santa nata,Restaurant/Cafe/Canteen,SE1 9PA,Southwark,-0.0921886,51.5061398,santa nata
1688956,Lyttle land,Caring Premises,SE5 ,Southwark,,,lyttle land
1688958,Tribeca deli ltd,Mobile caterer,SE17 3PZ,Southwark,-0.0989033,51.4908751,tribeca deli ltd
1688959,Dortiti ltd trading as t4,Retailers - other,SE17 1RW,Southwark,-0.0978627,51.492342,dortiti ltd trading as t4
1692057,Bermondsey corner,Retailers - other,SE1 3TX,Southwark,-0.0817026,51.4998126,bermondsey corner
1692058,Touro elephant & castle,Other catering premises,SE1 6JZ,Southwark,-0.1045924,51.4981884,touro elephant and castle
1692060,Peppy hq,Retailers - other,SE5 ,Southwark,,,peppy hq
1692061,Shokudo,Takeaway/sandwich shop,SE16,Southwark,,,shokudo
