AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode.longitude,geocode.latitude,scores.Hygiene,scores.Structural,scores.ConfidenceInManagement,Chain,BusinessNameText,Address,ScreenStatus,ScreenReason
Tesco,355 - 363 Uxbridge Road,Acton,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,1032651,PI000088748,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W3 9RH,2024-03-13T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2811906,51.5083549,0.0,5.0,0.0,Tesco,tesco,"Tesco, 355 - 363 Uxbridge Road, Acton, W3 9RH",NEEDS_CHECK,Tesco store format unclear from FHRS record
Waitrose,2 Alexandria Road,West Ealing,,Waitrose,Retailers - supermarkets/hypermarkets,7840,0,,1032735,PI000109063,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W13 0NL,2025-01-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.321416,51.513055,5.0,5.0,5.0,Waitrose,waitrose,"Waitrose, 2 Alexandria Road, West Ealing, W13 0NL",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm
482 - 486 Church Road,Northolt,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,1032863,PI000120683,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,UB5 5AU,2023-09-04T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.3894095,51.5374519,0.0,10.0,0.0,Tesco,tesco,"482 - 486 Church Road, Northolt, UB5 5AU",NEEDS_CHECK,Tesco store format unclear from FHRS record
69 - 79 Ealing Broadway Centre,The Broadway,Ealing,,Marks & Spencer,Retailers - supermarkets/hypermarkets,7840,0,,1032884,PI000124656,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W5 5JW,2025-02-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.303973,51.5130207,5.0,5.0,0.0,M&S,marks & spencer,"69 - 79 Ealing Broadway Centre, The Broadway, Ealing, W5 5JW",NEEDS_CHECK,Larger M&S store: bakery provision to confirm
30 - 33 The Broadway,Ealing,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1032892,PI000126311,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W5 2NP,2024-02-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3024178,51.5141493,0.0,5.0,0.0,Sainsbury's,sainsbury's,"30 - 33 The Broadway, Ealing, W5 2NP",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
31 The Vale,Acton,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,1032895,PI000126401,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W3 7RR,2025-01-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.249754,51.50646,0.0,5.0,0.0,Tesco,tesco,"31 The Vale, Acton, W3 7RR",NEEDS_CHECK,Tesco store format unclear from FHRS record
119 Gunnersbury Avenue,Ealing,,,BP Gunnersbury Park SF Connect,Retailers - supermarkets/hypermarkets,7840,0,,1032924,PI000129592,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W5 4LR,2025-03-04T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.286822,51.501692,0.0,0.0,0.0,,bp gunnersbury park sf connect,"119 Gunnersbury Avenue, Ealing, W5 4LR",NEEDS_CHECK,Independent or other supermarket
589 Lady Margaret Road,Southall,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,1032933,PI000130074,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,UB1 2QQ,2026-03-02T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.372296,51.531865,0.0,10.0,5.0,Tesco,tesco,"589 Lady Margaret Road, Southall, UB1 2QQ",NEEDS_CHECK,Tesco store format unclear from FHRS record
20 Ealing Broadway Centre,The Broadway,Ealing,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,1033053,PI000138179,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W5 5JY,2026-03-19T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.303007,51.5128,0.0,5.0,5.0,Tesco,tesco,"20 Ealing Broadway Centre, The Broadway, Ealing, W5 5JY",NEEDS_CHECK,Tesco store format unclear from FHRS record
Sainsbury Supermarket,Melbourne Avenue,West Ealing,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1033128,PI000143910,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W13 9BZ,2025-04-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.325079,51.509466,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Sainsbury Supermarket, Melbourne Avenue, West Ealing, W13 9BZ",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
Site Of Bp Service Station,Western Avenue,Perivale,Ealing,BP Perivale Simply Food Connect,Retailers - supermarkets/hypermarkets,7840,0,,1033130,PI000143929,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,UB6 8TF,2024-12-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3257305,51.5331704,0.0,5.0,5.0,,bp perivale simply food connect,"Site Of Bp Service Station, Western Avenue, Perivale, UB6 8TF",NEEDS_CHECK,Independent or other supermarket
Supermarket,35 - 39 South Ealing Road,Ealing,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1033173,PI000150248,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W5 4QT,2024-04-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3066808,51.5021879,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Supermarket, 35 - 39 South Ealing Road, Ealing, W5 4QT",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
3 - 4 The Parade,Haven Green,Ealing,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,1033194,PI000152343,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W5 2PB,2024-02-20T00:00:00,fhrs_5_en-gb,5,,FHRS,,,0.0,5.0,0.0,Tesco,tesco,"3 - 4 The Parade, Haven Green, Ealing, W5 2PB",NEEDS_CHECK,Tesco store format unclear from FHRS record
Unit 193,Ebbett Court,Victoria Road,Acton,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,1033205,PI000156449,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W3 6BW,2024-08-08T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.260545,51.52278,0.0,5.0,0.0,Tesco,tesco,"Unit 193, Ebbett Court, Victoria Road, W3 6BW",NEEDS_CHECK,Tesco store format unclear from FHRS record
140 - 144 Uxbridge Road,West Ealing,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,1033247,PI000162227,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W13 8SB,2026-05-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3182644,51.5112031,0.0,5.0,0.0,Tesco,tesco,"140 - 144 Uxbridge Road, West Ealing, W13 8SB",NEEDS_CHECK,Tesco store format unclear from FHRS record
2 - 20 Western Road,Park Royal,,,Asda,Retailers - supermarkets/hypermarkets,7840,0,,1033249,PI000162281,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,NW10 7LW,2025-07-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2701297,51.5287223,0.0,5.0,0.0,Asda,asda,"2 - 20 Western Road, Park Royal, NW10 7LW",NEEDS_CHECK,Asda store format unclear from FHRS record
437B Uxbridge Road,Ealing,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1033313,PI000163227,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W5 3NT,2024-02-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.287595,51.509887,0.0,5.0,0.0,Sainsbury's,sainsbury's,"437B Uxbridge Road, Ealing, W5 3NT",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
227 Northfield Avenue,West Ealing,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1033314,PI000163241,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W13 9QU,2023-06-26T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3149007,51.5000401,5.0,5.0,0.0,Sainsbury's,sainsbury's,"227 Northfield Avenue, West Ealing, W13 9QU",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
13 - 14 Boston Parade,Boston Road,Hanwell,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1033336,PI000168003,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W7 2DG,2023-08-01T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3255945,51.496812,0.0,5.0,5.0,Sainsbury's,sainsbury's,"13 - 14 Boston Parade, Boston Road, Hanwell, W7 2DG",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
61 - 63 Churchfield Road,Acton,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1033390,PI000169158,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W3 6AY,2024-03-08T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2663515,51.5084811,0.0,5.0,0.0,Sainsbury's,sainsbury's,"61 - 63 Churchfield Road, Acton, W3 6AY",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
46 - 48 King Street,Southall,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,1033556,PI000172915,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,UB2 4DB,2024-01-02T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3831754,51.5005515,0.0,0.0,0.0,Tesco,tesco,"46 - 48 King Street, Southall, UB2 4DB",NEEDS_CHECK,Tesco store format unclear from FHRS record
249 - 251 Oldfield Lane North,Greenford,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,1033599,PI000173161,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,UB6 8PX,2024-02-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3467259,51.541858,5.0,5.0,0.0,Tesco,tesco,"249 - 251 Oldfield Lane North, Greenford, UB6 8PX",NEEDS_CHECK,Tesco store format unclear from FHRS record
Site Of Star Service Station,Western Avenue,Northolt,,Asda Northolt Service Station,Retailers - supermarkets/hypermarkets,7840,0,,1033753,PI000175841,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,UB5 5AW,2026-03-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.379645,51.542523,0.0,5.0,0.0,Asda,asda northolt service station,"Site Of Star Service Station, Western Avenue, Northolt, UB5 5AW",NEEDS_CHECK,Asda store format unclear from FHRS record
Wincanton,14 Rockware Avenue,Greenford,Ealing,Waitrose Customer Fulfillment Centre - Greenford,Retailers - supermarkets/hypermarkets,7840,0,,1349311,CP02754,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,UB6 0AA,2024-08-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.34432171,51.54274019,0.0,0.0,0.0,Waitrose,waitrose customer fulfillment centre - greenford,"Wincanton, 14 Rockware Avenue, Greenford, UB6 0AA",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm
Units 2-3,North Chiswick Business Park,20 Stirling Road,Acton,Ocado Zoom,Retailers - supermarkets/hypermarkets,7840,0,,1349314,CP02767,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W3 8BG,2025-03-07T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2743748,51.499577,0.0,5.0,0.0,,ocado zoom,"Units 2-3, North Chiswick Business Park, 20 Stirling Road, W3 8BG",NEEDS_CHECK,Independent or other supermarket
144 - 156 Uxbridge Road,Hanwell,Ealing,,Sainsburys,Retailers - supermarkets/hypermarkets,7840,0,,1590928,CP02544,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W7 3TB,2025-01-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3392876,51.5085081,0.0,5.0,0.0,Sainsbury's,sainsburys,"144 - 156 Uxbridge Road, Hanwell, Ealing, W7 3TB",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
91 Boston Road,Hanwell,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,1690430,CP04497,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W7 3SA,2026-02-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3367215,51.5059463,5.0,5.0,0.0,Tesco,tesco,"91 Boston Road, Hanwell, W7 3SA",NEEDS_CHECK,Tesco store format unclear from FHRS record
Ground Floor Shop,54 Bilton Road,Perivale,,Mohan Food Market,Retailers - supermarkets/hypermarkets,7840,0,,1711051,CP04738,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,UB6 7DH,2024-04-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3097454,51.5396587,5.0,5.0,0.0,,mohan food market,"Ground Floor Shop, 54 Bilton Road, Perivale, UB6 7DH",NEEDS_CHECK,Independent or other supermarket
Post Office,125 - 127 The Vale,Acton,,Morrison Daily,Retailers - supermarkets/hypermarkets,7840,0,,1867536,CP05645,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W3 7RQ,2025-10-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2538695,51.5064407,0.0,5.0,0.0,,morrison daily,"Post Office, 125 - 127 The Vale, Acton, W3 7RQ",NEEDS_CHECK,Independent or other supermarket
101 - 103 Northfield Avenue,West Ealing,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,1931590,CP05937,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W13 9QR,2026-03-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3174035,51.503673,5.0,0.0,0.0,Tesco,tesco,"101 - 103 Northfield Avenue, West Ealing, W13 9QR",NEEDS_CHECK,Tesco store format unclear from FHRS record
Petrol Station,153 Bramley Road,LONDON,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,316134,PI/000013754,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N14 4XA,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,-0.129186,51.648846,,,,Tesco,tesco,"Petrol Station, 153 Bramley Road, LONDON, N14 4XA",NEEDS_CHECK,Tesco store format unclear from FHRS record
3 Bullsmoor Lane,WALTHAM CROSS,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,316171,PI/000017585,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN3 6TF,2022-02-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.034419,51.680551,0.0,5.0,0.0,Tesco,tesco,"3 Bullsmoor Lane, WALTHAM CROSS, EN3 6TF",NEEDS_CHECK,Tesco store format unclear from FHRS record
130 Chase Side,LONDON,,,Asda,Retailers - supermarkets/hypermarkets,7840,0,,316237,PI/000025912,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N14 5PW,2025-07-10T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.131245,51.634275,0.0,5.0,0.0,Asda,asda,"130 Chase Side, LONDON, N14 5PW",NEEDS_CHECK,Asda store format unclear from FHRS record
Petrol Station,Crown Road,ENFIELD,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,316343,PI/000035029,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN1 1TH,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,-0.05287,51.652731,,,,Sainsbury's,sainsbury's,"Petrol Station, Crown Road, ENFIELD, EN1 1TH",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
28 Crown Road,ENFIELD,,,Dhamecha Cash & Carry,Retailers - supermarkets/hypermarkets,7840,0,,316345,PI/000035036,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN1 1TH,2025-02-15T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.05287,51.652731,0.0,0.0,0.0,,dhamecha cash & carry,"28 Crown Road, ENFIELD, EN1 1TH",NEEDS_CHECK,Independent or other supermarket
3 Crown Road,ENFIELD,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,316346,PI/000035042,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN1 1TH,2025-07-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.05287,51.652731,5.0,5.0,0.0,Sainsbury's,sainsbury's,"3 Crown Road, ENFIELD, EN1 1TH",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
1 Florey Square,LONDON,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,316401,PI/000046009,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N21 1UJ,2026-05-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1106,51.646327,0.0,0.0,0.0,Sainsbury's,sainsbury's,"1 Florey Square, LONDON, N21 1UJ",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
1 Glover Drive,LONDON,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,316483,PI/000050616,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N18 3HF,2025-06-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.046845,51.608244,5.0,5.0,5.0,Tesco,tesco,"1 Glover Drive, LONDON, N18 3HF",NEEDS_CHECK,Tesco store format unclear from FHRS record
681 Green Lanes,LONDON,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,316518,PI/000053712,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N21 3RS,2025-03-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.097126,51.630517,5.0,5.0,5.0,Sainsbury's,sainsbury's,"681 Green Lanes, LONDON, N21 3RS",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
810 Green Lanes,LONDON,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,316532,PI/000053871,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N21 2SA,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,-0.093848,51.633216,,,,Tesco,tesco,"810 Green Lanes, LONDON, N21 2SA",NEEDS_CHECK,Tesco store format unclear from FHRS record
439 Hertford Road,ENFIELD,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,316649,PI/000060982,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN3 5UT,2025-11-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.042562,51.666489,5.0,5.0,0.0,Tesco,tesco,"439 Hertford Road, ENFIELD, EN3 5UT",NEEDS_CHECK,Tesco store format unclear from FHRS record
Tesco,54-56 Island Centre Way,ENFIELD,,TESCO,Retailers - supermarkets/hypermarkets,7840,0,,316761,PI/000067002,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN3 6GS,2023-08-15T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.01621937,51.66836384,0.0,5.0,0.0,Tesco,tesco,"Tesco, 54-56 Island Centre Way, ENFIELD, EN3 6GS",NEEDS_CHECK,Tesco store format unclear from FHRS record
54 Palace Gardens,ENFIELD,,,Marks & Spencer,Retailers - supermarkets/hypermarkets,7840,0,,316946,PI/000092457,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN2 6SN,2026-06-05T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.083492,51.651284,5.0,10.0,5.0,M&S,marks & spencer,"54 Palace Gardens, ENFIELD, EN2 6SN",NEEDS_CHECK,Larger M&S store: bakery provision to confirm
8-12 Palace Gardens,ENFIELD,,,Waitrose,Retailers - supermarkets/hypermarkets,7840,0,,316948,PI/000092461,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN2 6SN,2026-06-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.083492,51.651284,0.0,5.0,5.0,Waitrose,waitrose,"8-12 Palace Gardens, ENFIELD, EN2 6SN",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm
Supermarket,Savoy Parade,Southbury Road,ENFIELD,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,317042,PI/000105930,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN1 1RT,2024-08-30T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.076197,51.652171,0.0,10.0,5.0,Tesco,tesco,"Supermarket, Savoy Parade, Southbury Road, EN1 1RT",NEEDS_CHECK,Tesco store format unclear from FHRS record
21 Winchmore Hill Road,LONDON,,,Marks & Spencer Simply Foods,Retailers - supermarkets/hypermarkets,7840,0,,317200,PI/000125571,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N14 6AQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,-0.125201,51.633657,,,,M&S,marks & spencer simply foods,"21 Winchmore Hill Road, LONDON, N14 6AQ",NEEDS_CHECK,Larger M&S store: bakery provision to confirm
2B Hedge Lane,Southgate,,,Yasar Halim Supermarket,Retailers - supermarkets/hypermarkets,7840,0,,317262,PI/000132750,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N13 5SH,2026-01-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.101728,51.622723,5.0,5.0,5.0,,yasar halim supermarket,"2B Hedge Lane, Southgate, N13 5SH",NEEDS_CHECK,Independent or other supermarket
1 West Mall,LONDON,,,Asda,Retailers - supermarkets/hypermarkets,7840,0,,317838,PI/000165796,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N9 0AL,2026-04-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.059583,51.623149,,,,Asda,asda,"1 West Mall, LONDON, N9 0AL",NEEDS_CHECK,Asda store format unclear from FHRS record
131 St Marks Road,ENFIELD,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,317904,PI/000167253,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN1 1BA,2021-12-11T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.06896,51.641846,0.0,5.0,5.0,Sainsbury's,sainsbury's,"131 St Marks Road, ENFIELD, EN1 1BA",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
5 Clock Parade,London Road,Enfield,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,317959,PI/000167927,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN2 6JG,2024-01-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.080649,51.645689,0.0,5.0,0.0,Sainsbury's,sainsbury's,"5 Clock Parade, London Road, Enfield, EN2 6JG",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record
15A-15B Eley Road,LONDON,,,Holland Bazaar,Retailers - supermarkets/hypermarkets,7840,0,,668077,PI/000177619,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N18 3BH,2025-04-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.046451,51.61607,0.0,0.0,0.0,,holland bazaar,"15A-15B Eley Road, LONDON, N18 3BH",NEEDS_CHECK,Independent or other supermarket
Unit 4,67 High Street,ENFIELD,,Asda,Retailers - supermarkets/hypermarkets,7840,0,,747403,PI/000178580,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN3 4EF,2025-02-13T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.046979,51.641456,0.0,10.0,5.0,Asda,asda,"Unit 4, 67 High Street, ENFIELD, EN3 4EF",NEEDS_CHECK,Asda store format unclear from FHRS record
