AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode.longitude,geocode.latitude,scores.Hygiene,scores.Structural,scores.ConfidenceInManagement,Chain,BusinessNameText,Address,ScreenStatus,ScreenReason,PostCodeClean,SiteRecords,FinalBakeryProvision,AIReason,ManualDecision,ManualReason,BakeryClass
Tesco Superstore,The Old Hoover Building,Western Avenue,Perivale,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,1032298,PI000005387,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,UB6 8DW,2025-01-06T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.318743,51.533609,5.0,10.0,5.0,Tesco,tesco,"Tesco Superstore, The Old Hoover Building, Western Avenue, UB6 8DW",NEEDS_CHECK,Tesco store format unclear from FHRS record,UB68DW,1,YES,"Tesco Greenford Hoover Building Superstore explicitly lists ""Bakery"" under its food counters.",,,GROCER_BAKERY
Waitrose,2 Alexandria Road,West Ealing,,Waitrose,Retailers - supermarkets/hypermarkets,7840,0,,1032735,PI000109063,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W13 0NL,2025-01-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.321416,51.513055,5.0,5.0,5.0,Waitrose,waitrose,"Waitrose, 2 Alexandria Road, West Ealing, W13 0NL",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm,W130NL,1,YES,Waitrose West Ealing lists a bakery department and made-in-branch baguettes.,,,GROCER_BAKERY
69 - 79 Ealing Broadway Centre,The Broadway,Ealing,,Marks & Spencer,Retailers - supermarkets/hypermarkets,7840,0,,1032884,PI000124656,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W5 5JW,2025-02-18T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.303973,51.5130207,5.0,5.0,0.0,M&S,marks & spencer,"69 - 79 Ealing Broadway Centre, The Broadway, Ealing, W5 5JW",NEEDS_CHECK,Larger M&S store: bakery provision to confirm,W55JW,1,YES,M&S Ealing Broadway has an in-store bakery and sells fresh bread.,,,GROCER_BAKERY
30 - 33 The Broadway,Ealing,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1032892,PI000126311,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W5 2NP,2024-02-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3024178,51.5141493,0.0,5.0,0.0,Sainsbury's,sainsbury's,"30 - 33 The Broadway, Ealing, W5 2NP",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,W52NP,1,YES,"Sainsbury's Ealing Broadway Local lists a bakery in its ""Food to Go"" section.",,,GROCER_BAKERY
31 The Vale,Acton,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,1032895,PI000126401,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W3 7RR,2025-01-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.249754,51.50646,0.0,5.0,0.0,Tesco,tesco,"31 The Vale, Acton, W3 7RR",NEEDS_CHECK,Tesco store format unclear from FHRS record,W37RR,1,YES,Tesco Acton Superstore is a large format supermarket.,,,GROCER_BAKERY
Morrisons,King Street,Acton,,Morrisons,Retailers - supermarkets/hypermarkets,7840,0,,1033068,PI000139200,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W3 9LA,2025-08-14T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.272913,51.507927,5.0,10.0,5.0,Morrisons,morrisons,"Morrisons, King Street, Acton, W3 9LA",AUTO_INCLUDE,Full-format Morrisons supermarket,W39LA,1,YES,"Morrisons store locator lists ""Bakery"" as an in-store service.",,,GROCER_BAKERY
Sainsbury Supermarket,Melbourne Avenue,West Ealing,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,1033128,PI000143910,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W13 9BZ,2025-04-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.325079,51.509466,0.0,0.0,0.0,Sainsbury's,sainsbury's,"Sainsbury Supermarket, Melbourne Avenue, West Ealing, W13 9BZ",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,W139BZ,1,YES,Sainsbury's West Ealing is a Superstore and offers a wide range of groceries.,,,GROCER_BAKERY
2 - 20 Western Road,Park Royal,,,Asda,Retailers - supermarkets/hypermarkets,7840,0,,1033249,PI000162281,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,NW10 7LW,2025-07-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2701297,51.5287223,0.0,5.0,0.0,Asda,asda,"2 - 20 Western Road, Park Royal, NW10 7LW",NEEDS_CHECK,Asda store format unclear from FHRS record,NW107LW,1,YES,Asda Park Royal is a Superstore and its website mentions an in-store bakery.,,,GROCER_BAKERY
Unit 3,The Arcadia Centre,The Broadway,Ealing,Morrisons,Retailers - supermarkets/hypermarkets,7840,0,,1033557,PI000172923,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W5 2ND,2025-05-07T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.303985,51.514019,0.0,0.0,0.0,Morrisons,morrisons,"Unit 3, The Arcadia Centre, The Broadway, W5 2ND",AUTO_INCLUDE,Full-format Morrisons supermarket,W52ND,1,YES,"Morrisons store locator lists ""Bakery"" as an in-store service.",,,GROCER_BAKERY
461 Ruislip Road,Northolt,,,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,1108942,CP01580,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,UB5 6ZD,2024-08-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3896404,51.5345865,0.0,5.0,0.0,Lidl,lidl,"461 Ruislip Road, Northolt, UB5 6ZD",AUTO_INCLUDE,Lidl supermarket with established bakery provision,UB56ZD,1,YES,Lidl stores generally feature an in-store bakery with a substantial range of products.,,,GROCER_BAKERY
Unit 4,The Oaks Shopping Centre,High Street,Acton,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,1108943,CP01581,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W3 6RE,2026-01-07T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2695807,51.5074648,5.0,5.0,5.0,Lidl,lidl,"Unit 4, The Oaks Shopping Centre, High Street, W3 6RE",AUTO_INCLUDE,Lidl supermarket with established bakery provision,W36RE,1,YES,Insufficient information to confirm substantial bakery provision for this specific Lidl location.,YES,Image evidence of bakery provision,GROCER_BAKERY
63 - 65 Broadway,West Ealing,,,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,1108944,CP01582,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W13 9BP,2024-12-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3243092,51.5098508,0.0,5.0,0.0,Lidl,lidl,"63 - 65 Broadway, West Ealing, W13 9BP",AUTO_INCLUDE,Lidl supermarket with established bakery provision,W139BP,1,YES,Insufficient information to confirm substantial bakery provision for this specific Lidl location.,YES,Image evidence of bakery provision,GROCER_BAKERY
Macmillan Court,309 Ruislip Road East,Greenford,,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,1108946,CP01584,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,UB6 9FH,2025-11-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.350641,51.527057,0.0,0.0,0.0,Lidl,lidl,"Macmillan Court, 309 Ruislip Road East, Greenford, UB6 9FH",AUTO_INCLUDE,Lidl supermarket with established bakery provision,UB69FH,1,YES,Lidl stores generally feature an in-store bakery with a substantial range of products.,,,GROCER_BAKERY
Unit 4,Westway Cross Retail Park,1000 Greenford Road,Greenford,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,1108947,CP01585,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,UB6 0UW,2024-08-08T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.340278,51.5419019,0.0,5.0,5.0,Lidl,lidl,"Unit 4, Westway Cross Retail Park, 1000 Greenford Road, UB6 0UW",AUTO_INCLUDE,Lidl supermarket with established bakery provision,UB60UW,1,YES,Lidl stores generally feature an in-store bakery with a substantial range of products.,,,GROCER_BAKERY
23 Old Oak Common Lane,Acton,,,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,1582816,CP03853,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W3 7BA,2025-12-15T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.2479845,51.530615,0.0,5.0,0.0,Lidl,lidl,"23 Old Oak Common Lane, Acton, W3 7BA",AUTO_INCLUDE,Lidl supermarket with established bakery provision,W37BA,1,YES,Insufficient information to confirm substantial bakery provision for this specific Lidl location.,YES,Image evidence of bakery provision,GROCER_BAKERY
144 - 156 Uxbridge Road,Hanwell,Ealing,,Sainsburys,Retailers - supermarkets/hypermarkets,7840,0,,1590928,CP02544,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W7 3TB,2025-01-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3392876,51.5085081,0.0,5.0,0.0,Sainsbury's,sainsburys,"144 - 156 Uxbridge Road, Hanwell, Ealing, W7 3TB",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,W73TB,1,YES,"Sainsbury's Hanwell Local lists ""Bakery"" under its food to go options, indicating substantial provision.",,,GROCER_BAKERY
Department Store,90 - 94 Broadway,West Ealing,,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,1802874,CP04930,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W13 0SY,2026-02-11T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.3247777,51.510433,0.0,5.0,0.0,Lidl,lidl,"Department Store, 90 - 94 Broadway, West Ealing, W13 0SY",AUTO_INCLUDE,Lidl supermarket with established bakery provision,W130SY,1,YES,This Lidl location explicitly lists an in-store bakery as a facility.,,,GROCER_BAKERY
90 - 94 Uxbridge Road,Hanwell,,,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,1900093,CP05777,509,foodsafety@ealing.gov.uk,Ealing,https://www.ealing.gov.uk/info/201150/food_hygiene_and_safety,False,,W7 3SU,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,-0.3362499,51.5080334,,,,Lidl,lidl,"90 - 94 Uxbridge Road, Hanwell, W7 3SU",AUTO_INCLUDE,Lidl supermarket with established bakery provision,W73SU,1,YES,This Lidl location has an expanded in-store bakery following a recent refurbishment.,,,GROCER_BAKERY
Morrisons Supermarket And Car Park,Aldermans Hill,LONDON,,Wm Morrison Supermarkets Limited,Retailers - supermarkets/hypermarkets,7840,0,,316031,PI/000001801,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N13 4YD,2026-05-07T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.109965,51.617811,0.0,0.0,0.0,Morrisons,wm morrison supermarkets limited,"Morrisons Supermarket And Car Park, Aldermans Hill, LONDON, N13 4YD",AUTO_INCLUDE,Full-format Morrisons supermarket,N134YD,1,YES,Insufficient information to confirm substantial bakery provision for this specific Morrisons location.,YES,There is evidence online of the palmers green store having a bakery,GROCER_BAKERY
130 Chase Side,LONDON,,,Asda,Retailers - supermarkets/hypermarkets,7840,0,,316237,PI/000025912,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N14 5PW,2025-07-10T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.131245,51.634275,0.0,5.0,0.0,Asda,asda,"130 Chase Side, LONDON, N14 5PW",NEEDS_CHECK,Asda store format unclear from FHRS record,N145PW,2,YES,"This Asda is a Supercentre, which typically includes substantial bakery provision.",,,GROCER_BAKERY
3 Crown Road,ENFIELD,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,316346,PI/000035042,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN1 1TH,2025-07-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.05287,51.652731,5.0,5.0,0.0,Sainsbury's,sainsbury's,"3 Crown Road, ENFIELD, EN1 1TH",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,EN11TH,2,YES,"This Sainsbury's is identified as a Superstore, which typically includes substantial bakery provision.",,,GROCER_BAKERY
1 Glover Drive,LONDON,,,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,316483,PI/000050616,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N18 3HF,2025-06-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.046845,51.608244,5.0,5.0,5.0,Tesco,tesco,"1 Glover Drive, LONDON, N18 3HF",NEEDS_CHECK,Tesco store format unclear from FHRS record,N183HF,1,YES,"The search results identify this as a Tesco Extra, but there is no specific mention of bakery provision.",YES,There is evidence on the website of this store of a bakery existing,GROCER_BAKERY
681 Green Lanes,LONDON,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,316518,PI/000053712,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N21 3RS,2025-03-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.097126,51.630517,5.0,5.0,5.0,Sainsbury's,sainsbury's,"681 Green Lanes, LONDON, N21 3RS",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,N213RS,2,YES,"This Sainsbury's is a Superstore and its store locator page explicitly lists ""Bakery"" under food to go.",,,GROCER_BAKERY
288 High Street,ENFIELD,,,Tesco Extra,Retailers - supermarkets/hypermarkets,7840,0,,316722,PI/000062898,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN3 4DP,2025-06-11T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.047376,51.648027,5.0,10.0,0.0,Tesco,tesco extra,"288 High Street, ENFIELD, EN3 4DP",AUTO_INCLUDE,Large Tesco supermarket format,EN34DP,1,YES,Tesco Extra stores typically have a bakery counter.,,,GROCER_BAKERY
54 Palace Gardens,ENFIELD,,,Marks & Spencer,Retailers - supermarkets/hypermarkets,7840,0,,316946,PI/000092457,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN2 6SN,2026-06-05T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.083492,51.651284,5.0,10.0,5.0,M&S,marks & spencer,"54 Palace Gardens, ENFIELD, EN2 6SN",NEEDS_CHECK,Larger M&S store: bakery provision to confirm,EN26SN,1,YES,M&S Enfield is a larger store offering a food and wine section.,,,GROCER_BAKERY
8-12 Palace Gardens,ENFIELD,,,Waitrose,Retailers - supermarkets/hypermarkets,7840,0,,316948,PI/000092461,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN2 6SN,2026-06-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.083492,51.651284,0.0,5.0,5.0,Waitrose,waitrose,"8-12 Palace Gardens, ENFIELD, EN2 6SN",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm,EN26SN,1,YES,"Waitrose Enfield offers ""Made-in-branch baguettes"" and is a supermarket format.",,,GROCER_BAKERY
Supermarket,Savoy Parade,Southbury Road,ENFIELD,Tesco,Retailers - supermarkets/hypermarkets,7840,0,,317042,PI/000105930,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN1 1RT,2024-08-30T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.076197,51.652171,0.0,10.0,5.0,Tesco,tesco,"Supermarket, Savoy Parade, Southbury Road, EN1 1RT",NEEDS_CHECK,Tesco store format unclear from FHRS record,EN11RT,1,YES,This Tesco is identified as a Superstore and its facilities include a bakery.,,,GROCER_BAKERY
327 Southbury Road,ENFIELD,,,Wm Morrison Supermarkets Ltd,Retailers - supermarkets/hypermarkets,7840,0,,317077,PI/000109974,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN1 1TW,2025-11-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.057127,51.647487,5.0,5.0,5.0,Morrisons,wm morrison supermarkets ltd,"327 Southbury Road, ENFIELD, EN1 1TW",AUTO_INCLUDE,Full-format Morrisons supermarket,EN11TW,2,YES,Morrisons Enfield store details confirm an in-store bakery.,,,GROCER_BAKERY
6-16 Sterling Way,LONDON,,,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,317485,PI/000145232,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N18 2XZ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,-0.0652048,51.6142751,,,,Lidl,lidl,"6-16 Sterling Way, LONDON, N18 2XZ",AUTO_INCLUDE,Lidl supermarket with established bakery provision,N182XZ,1,YES,Lidl Sterling Way lists an in-store bakery.,,,GROCER_BAKERY
107 Cecil Road,ENFIELD,,,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,317649,PI/000159333,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN2 6TR,2026-01-15T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.080486,51.650218,0.0,5.0,10.0,Lidl,lidl,"107 Cecil Road, ENFIELD, EN2 6TR",AUTO_INCLUDE,Lidl supermarket with established bakery provision,EN26TR,1,YES,Lidl Enfield Town at Cecil Road offers a fresh bakery.,,,GROCER_BAKERY
21-27 The Concourse,LONDON,,,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,317654,PI/000160107,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N9 0TY,2025-12-07T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.0593763,51.6245914,5.0,15.0,10.0,Lidl,lidl,"21-27 The Concourse, LONDON, N9 0TY",AUTO_INCLUDE,Lidl supermarket with established bakery provision,N90TY,1,YES,"Lidl at 23-25 The Concourse, Plevna Road, N9 0TY, offers a bakeshop.",,,GROCER_BAKERY
1 West Mall,LONDON,,,Asda,Retailers - supermarkets/hypermarkets,7840,0,,317838,PI/000165796,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N9 0AL,2026-04-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.059583,51.623149,,,,Asda,asda,"1 West Mall, LONDON, N9 0AL",NEEDS_CHECK,Asda store format unclear from FHRS record,N90AL,2,YES,Asda Edmonton Green is a Superstore offering a wide range of bakery products.,,,GROCER_BAKERY
Unit 4,67 High Street,ENFIELD,,Asda,Retailers - supermarkets/hypermarkets,7840,0,,747403,PI/000178580,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN3 4EF,2025-02-13T00:00:00,fhrs_4_en-gb,4,,FHRS,-0.046979,51.641456,0.0,10.0,5.0,Asda,asda,"Unit 4, 67 High Street, ENFIELD, EN3 4EF",NEEDS_CHECK,Asda store format unclear from FHRS record,EN34EF,1,YES,Asda Ponders End is a large supermarket that likely has a substantial bakery provision.,,,GROCER_BAKERY
70 Lancaster Road,ENFIELD,,,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,866203,PI/000160084,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN2 0BX,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,-0.080908,51.663839,,,,Sainsbury's,sainsbury's,"70 Lancaster Road, ENFIELD, EN2 0BX",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,EN20BX,1,YES,"Sainsbury's at 70 Lancaster Road is a Sainsbury's Local that explicitly lists ""Bakery"" under its Food to Go services.",,,GROCER_BAKERY
38-42 Windmill Hill,ENFIELD,,,Waitrose,Retailers - supermarkets/hypermarkets,7840,0,,972250,PI/000182556,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN2 7AS,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,,,,,,Waitrose,waitrose,"38-42 Windmill Hill, ENFIELD, EN2 7AS",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm,EN27AS,1,YES,"Waitrose at 38-42 Windmill Hill is a ""Little Waitrose"" but its services include a ""Bakery"" counter.",,,GROCER_BAKERY
889 Green Lanes,LONDON,,,Waitrose,Retailers - supermarkets/hypermarkets,7840,0,,1030258,PI/000179681,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,N21 2QP,2026-06-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.0932520031929016,51.6353645324707,0.0,5.0,0.0,Waitrose,waitrose,"889 Green Lanes, LONDON, N21 2QP",NEEDS_CHECK,Full Waitrose store: bakery provision to confirm,N212QP,1,YES,"Waitrose at 889 Green Lanes explicitly lists ""Bakery"" under its food counters & ranges.",,,GROCER_BAKERY
654-658 Hertford Road,ENFIELD,,,Lidl,Retailers - supermarkets/hypermarkets,7840,0,,1030259,PI/000181472,510,environmental.health@enfield.gov.uk,Enfield,http://www.enfield.gov.uk/,False,,EN3 6LZ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,-0.0413444,51.6719358,,,,Lidl,lidl,"654-658 Hertford Road, ENFIELD, EN3 6LZ",AUTO_INCLUDE,Lidl supermarket with established bakery provision,EN36LZ,1,YES,"While Lidl Hertford Road is a supermarket, specific bakery provision is not explicitly mentioned.",YES,Image evidence of bakery provision,GROCER_BAKERY
Asda Bugsbys Way,,Charlton,Greenwich,Asda Superstore,Retailers - supermarkets/hypermarkets,7840,0,,694145,PI/000023313,511,Food.Concerns@royalgreenwich.gov.uk,Greenwich,http://www.royalgreenwich.gov.uk,False,,SE7 7ST,2025-05-13T00:00:00,fhrs_5_en-gb,5,,FHRS,0.0235728,51.4896343,0.0,0.0,0.0,Asda,asda superstore,"Asda Bugsbys Way, Charlton, SE7 7ST",AUTO_INCLUDE,Large Asda supermarket format,SE77ST,1,YES,"Asda Charlton is a superstore format, which typically includes substantial bakery provision.",,,GROCER_BAKERY
25 Calderwood Street,,Woolwich,Greenwich,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,0,,694162,PI/000025965,511,Food.Concerns@royalgreenwich.gov.uk,Greenwich,http://www.royalgreenwich.gov.uk,False,,SE18 6QW,2024-08-14T00:00:00,fhrs_5_en-gb,5,,FHRS,0.0646784,51.4911007,0.0,0.0,0.0,Sainsbury's,sainsbury's,"25 Calderwood Street, Woolwich, SE18 6QW",NEEDS_CHECK,Sainsbury's store format unclear from FHRS record,SE186QW,1,YES,Sainsbury's Woolwich is a superstore with an in-store bakery.,,,GROCER_BAKERY
